Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"3,03 tỷ","Đường Huỳnh Tịnh Của, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","95/19, Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường số 3, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","69,7 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường số 4, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","22 m² (4,7x7,1)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"22,5 tỷ","Đường Hoàng Sa, Phường 9, Quận 3, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",9 phòng,5 WC,6,Tây Bắc,Tây Bắc,Sổ hồng
"19,5 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x16,0)",5 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,8 tỷ","18, Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","3,3 m² (3,3x10,0)",2 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"9,45 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"50 m² (4,0x14,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
35 tỷ,"Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","90 m² (6,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
39 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,155 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
399 tỷ,"Đường Nguyễn Thị Minh Khai, Phường 2, Quận 3, TP.HCM",Nhà mặt tiền,700 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,09 tỷ","Đường Kỳ Đồng, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","38 m² (4,0x9,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"36,8 tỷ","1068, Đường Trường Sa, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"85 m² (9,0x12,0)",4 phòng,5 WC,2,Tây Nam,Tây Nam,Sổ hồng
"4,35 tỷ","Đường Đoàn Công Bửu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
10 tỷ,"Đường Trường Sa, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,160 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"3,9 tỷ","462/42/12, Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","32 m² (3,4x9,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,4 tỷ","Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ",21 m²,4 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"10,3 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",43 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,6 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM",Nhà mặt tiền,"31 m² (3,1x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","35 m² (3,1x12,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Nguyễn Thông, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","29 m² (3,2x9,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ",42 m²,4 phòng,6 WC,5,N/A,N/A,Sổ hồng
"3,29 tỷ","Đường Trần Văn Đang, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"21 m² (4,2x9,0)",3 phòng,3 WC,N/A,N/A,Tây Nam,Sổ hồng
12 tỷ,"Đường Cao Thắng, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (3,8x17,0)",5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,05 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM",Nhà mặt tiền,"70 m² (5,1x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"10,9 tỷ","Đường Võ Văn Tần, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ",57 m²,4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
"10,9 tỷ","Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ",38 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
125 tỷ,"230, Đường Pasteur, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","569 m² (17,0x27,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường Lý Chính Thắng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",9 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Nguyễn Phúc Nguyên, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x11,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,56 tỷ","Đường Điện Biên Phủ, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","174/99, Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","41,1 m² (3,2x14,0)",4 phòng,3 WC,4,Đông Nam,Đông Nam,Sổ hồng
"39,8 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",6 phòng,7 WC,5,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","49 m² (4,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",54 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
38 tỷ,"Đường Đỗ Thị Lời, Phường 11, Quận 3, TP.HCM",Nhà mặt tiền,103 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Nam Kỳ Khởi Nghĩa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","53,8 m² (4,0x13,4)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,1 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
100 tỷ,"2/48, Đường Cao Thắng, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","447 m² (14,0x37,0)",N/A,N/A,2,Đông Bắc,Đông Bắc,Sổ hồng
"11,9 tỷ","174, Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","41,1 m² (3,2x14,0)",4 phòng,3 WC,4,Đông Nam,Đông Nam,Sổ hồng
"1,12 tỷ","Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
880 triệu,"Đường Vườn Chuối, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM",Nhà mặt tiền,"53 m² (4,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,2 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",63 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",42 m²,5 phòng,N/A,4,N/A,Đông Nam,Sổ hồng
"7,9 tỷ","Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ",33 m²,N/A,N/A,4,N/A,Đông Nam,Sổ hồng
19 tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Biệt thự, Villa","32,9 m² (6,0x12,0)",7 phòng,6 WC,4,N/A,Tây Bắc,Sổ hồng
"3,12 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","57 m² (4,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"19,8 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","63 m² (6,0x12,0)",7 phòng,6 WC,5,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",54 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường Huỳnh Tịnh Của, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"55 m² (5,0x11,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
930 triệu,"Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x13,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,7 tỷ","Đường Cách Mạng Tháng 8, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Trường Sa, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","87 m² (5,3x21,0)",5 phòng,4 WC,3,N/A,N/A,Sổ đỏ
"11,5 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","35,1 m² (4,4x8,5)",5 phòng,5 WC,6,N/A,Đông Bắc,Sổ hồng
"6,8 tỷ","Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (3,2x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,83 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","62 m² (4,0x15,5)",N/A,N/A,2,N/A,N/A,Sổ hồng
195 tỷ,"Đường Võ Thị Sáu, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","668 m² (23,0x39,0)",3 phòng,3 WC,1,N/A,Đông Nam,Sổ hồng
39 tỷ,"384/5C, Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",96 m²,8 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
14 tỷ,"218, Đường Nguyễn Thị Minh Khai, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",4 phòng,5 WC,2,N/A,Đông Bắc,Sổ đỏ
41 tỷ,"Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"160 m² (12,0x20,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ",18 m²,N/A,N/A,2,N/A,N/A,Giấy tờ hợp lệ
14 tỷ,"Đường Hoàng Sa, Phường 9, Quận 3, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x17,5)",8 phòng,6 WC,4,N/A,N/A,Sổ đỏ
"17,8 tỷ","Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"52 m² (5,5x11,0)",N/A,N/A,4,N/A,Tây Bắc,Sổ hồng
"17,5 tỷ","Đường Trường Sa, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,51 m²,N/A,N/A,4,N/A,Tây Nam,Đang chờ sổ
123 triệu,"Đường số 10, Phường 10, Quận 3, TP.HCM",Nhà mặt tiền,1.000 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
25 tỷ,"16/93/19, Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","289 m² (6,5x13,0)",8 phòng,8 WC,3,N/A,N/A,Sổ hồng
32 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
55 tỷ,"Đường Lý Chính Thắng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"206 m² (12,0x20,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường Điện Biên Phủ, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","56 m² (3,6x16,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
80 tỷ,"Đường Trường Sa, Phường 13, Quận 3, TP.HCM",Nhà mặt tiền,"194 m² (10,0x29,0)",6 phòng,6 WC,2,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","53 m² (5,0x12,0)",5 phòng,6 WC,3,N/A,N/A,Sổ đỏ
"8,5 tỷ","Đường Lý Chính Thắng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",42 m²,N/A,N/A,3,N/A,Đông Bắc,Sổ hồng
14 tỷ,"218, Đường Nguyễn Thị Minh Khai, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",4 phòng,5 WC,2,N/A,Tây Bắc,Sổ đỏ
"12,45 tỷ","Đường Hoàng Sa, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ","126 m² (7,6x17,0)",6 phòng,N/A,6,N/A,N/A,Sổ hồng
34 tỷ,"Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM",Nhà mặt tiền,"90 m² (4,0x26,0)",16 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
45 tỷ,"397, Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"79 m² (4,5x18,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
42 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ",160 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
9 tỷ,"Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM",Nhà mặt tiền,"56 m² (3,5x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"22,5 tỷ","198, Đường Nguyễn Phúc Nguyên, Phường 9, Quận 3, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,3 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",33 m²,3 phòng,4 WC,4,N/A,Tây Nam,Sổ hồng
"9,25 tỷ","Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",41 m²,N/A,N/A,5,N/A,Tây Bắc,Sổ hồng
"15,95 tỷ","Đường Nguyễn Đình Chiểu, Phường 3, Quận 3, TP.HCM",Nhà mặt tiền,40 m²,4 phòng,4 WC,5,N/A,N/A,Sổ hồng
26 tỷ,"Đường Pasteur, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","120 m² (4,0x26,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
30 tỷ,"1066, Đường Trường Sa, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"65 m² (7,0x9,5)",10 phòng,10 WC,7,Nam,Nam,Sổ hồng
119 tỷ,"Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"220 m² (8,5x32,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ",21 m²,N/A,N/A,4,N/A,Tây Bắc,Sổ hồng
37 tỷ,"Đường Bà Huyện Thanh Quan, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,130 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,28 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","66 m² (4,2x14,6)",3 phòng,3 WC,1,N/A,Đông Bắc,Sổ hồng
"5,5 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","38 m² (4,4x9,0)",7 phòng,8 WC,4,N/A,N/A,Sổ hồng
5 tỷ,"443/30B, Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
220 tỷ,"104C, Đường Trần Quốc Toản, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","672,1 m² (25,0x27,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"3,8 tỷ","390/6/19, Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","29 m² (4,6x6,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
66 tỷ,"Đường Hai Bà Trưng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,150 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
48 tỷ,"Đường Nam Kỳ Khởi Nghĩa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,120 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Cách Mạng Tháng 8, Phường 10, Quận 3, TP.HCM","Nhà hẻm, ngõ","43 m² (3,0x14,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
24 tỷ,"Đường Hồ Xuân Hương, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Trần Văn Đang, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","70 m² (3,9x18,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
35 tỷ,"Đường số 3, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"80 m² (4,3x20,0)",9 phòng,10 WC,7,N/A,N/A,Sổ hồng
"29,5 tỷ","1066, Đường Trường Sa, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"64,3 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",34 m²,N/A,N/A,5,N/A,Tây Nam,Sổ hồng
"1,78 tỷ","Đường Võ Thị Sáu, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",136 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,78 tỷ","Đường Vườn Chuối, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","78 m² (5,5x12,5)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
450 tỷ,"15, Đường Võ Văn Tần, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"799 m² (20,0x40,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"5,68 tỷ","Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","22 m² (3,0x7,3)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
400 tỷ,"93, Đường Cao Thắng, Phường 3, Quận 3, TP.HCM",Nhà mặt tiền,"437 m² (11,4x40,0)",N/A,N/A,9,N/A,N/A,Sổ hồng
550 tỷ,"157, Đường Pasteur, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"707 m² (19,0x38,0)",N/A,N/A,14,N/A,N/A,Sổ hồng
"1,2 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",58 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Nguyễn Hiền, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ",35 m²,N/A,N/A,4,N/A,Đông Bắc,Sổ hồng
"5,65 tỷ","Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","23 m² (3,0x8,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
250 tỷ,"8, Đường Nguyễn Thông, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,341 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","105 m² (5,2x20,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
45 tỷ,"Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"78,5 m² (4,5x18,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ",34 m²,N/A,N/A,5,N/A,Đông Bắc,Sổ hồng
"10,9 tỷ","Đường Trần Quốc Toản, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",81 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
350 tỷ,"Đường Nguyễn Thông, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"341 m² (14,4x23,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"19,98 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","85 m² (5,0x17,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (4,8x12,0)",3 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"6,6 tỷ","377, Đường Điện Biên Phủ, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"27 m² (4,0x6,8)",1 phòng,1 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
"13,9 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ","80 m² (5,2x15,5)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM","Nhà hẻm, ngõ","36,3 m² (3,6x11,0)",4 phòng,4 WC,5,N/A,N/A,Sổ đỏ
36 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"7,1 tỷ","Đường Cư xá Đô Thành, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","55 m² (3,7x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"26,5 tỷ","58/3, Đường Phạm Ngọc Thạch, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ đỏ
7 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","41 m² (3,8x11,0)",5 phòng,5 WC,5,Tây Nam,Tây Nam,Sổ hồng
45 tỷ,"Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"79 m² (4,6x17,5)",6 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
34 tỷ,"230, Đường Pasteur, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","120 m² (10,0x13,0)",6 phòng,6 WC,3,N/A,Tây Nam,Sổ hồng
"7,95 tỷ","Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ",33 m²,5 phòng,N/A,5,N/A,Đông Nam,Sổ hồng
"13,5 tỷ","Đường Cao Thắng, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,4,N/A,Tây Nam,Sổ hồng
8 tỷ,"Đường Nguyễn Đình Chiểu, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ",28 m²,N/A,N/A,5,N/A,Tây Nam,Sổ hồng
"6,8 tỷ","21/1/24, Đường Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (3,2x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
23 tỷ,"Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"81 m² (4,6x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"19,2 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","Nhà hẻm, ngõ",75 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"15,9 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ",41 m²,N/A,N/A,6,N/A,Tây Nam,Sổ hồng
"5,2 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",34 m²,N/A,N/A,2,N/A,Tây Nam,Sổ hồng
"5,5 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",35 m²,3 phòng,3 WC,4,N/A,N/A,Sổ hồng
