Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"2,15 tỷ","Đường Hiệp Thành 45, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Thạnh Xuân 48, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","47 m² (3,0x18,0)",3 phòng,2 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"3,85 tỷ","Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","71 m² (4,2x13,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Tân Thới Nhất 02, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","84 m² (4,0x21,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"3,75 tỷ","Đường Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",2 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
"3,78 tỷ","Đường Đông Hưng Thuận 2, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","51 m² (4,5x8,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"5,1 tỷ","441/62/11, 441/62/11, Quận 12, TP.HCM","Nhà hẻm, ngõ","67 m² (4,0x17,0)",4 phòng,5 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"5,5 tỷ","Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","91 m² (4,0x23,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,78 tỷ","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","32 m² (4,2x9,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Trần Thị Năm, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",2 phòng,2 WC,N/A,Bắc,Bắc,Giấy tờ hợp lệ
"3,67 tỷ","Đường Trần Thị Năm, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Giấy tờ hợp lệ
"2,35 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,7 tỷ","Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x12,0)",2 phòng,2 WC,2,Đông Nam,Đông Nam,Sổ đỏ
"2,5 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","78 m² (4,0x19,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ đỏ
"6,45 tỷ","Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,55 m²,4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","127 m² (5,5x23,0)",3 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
"4,8 tỷ","Đường Tân Thới Hiệp 07, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ",86 m²,4 phòng,4 WC,N/A,N/A,Tây,Sổ hồng
"1,5 tỷ","Đường Quốc Lộ 1A, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","30 m² (4,0x7,5)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ hợp lệ
14 tỷ,"Đường Đông Hưng Thuận 8, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"204 m² (6,0x34,0)",4 phòng,5 WC,2,Bắc,Bắc,Sổ hồng
"4,8 tỷ","12/1, Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","150 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","63 m² (7,0x10,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
4 tỷ,"238/3, Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","43,2 m² (3,5x12,0)",3 phòng,3 WC,1,N/A,Đông Nam,Sổ hồng
"9,5 tỷ","163, Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"100 m² (4,5x22,0)",14 phòng,14 WC,5,Tây Bắc,Tây Bắc,Sổ hồng
850 triệu,"Đường Dương Thị Mười, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x8,0)",2 phòng,1 WC,1,N/A,N/A,Giấy tờ hợp lệ
650 triệu,"495/79C, Đường Hiệp Thành 10, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","12 m² (3,0x4,0)",1 phòng,1 WC,1,N/A,N/A,Hợp đồng mua bán
"7,59 tỷ","551-19 Hiệp Thành 7, Đường Hiệp Thành 7, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"90 m² (4,5x20,0)",5 phòng,5 WC,4,Bắc,Bắc,Sổ hồng
37 tỷ,"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM",Nhà mặt tiền,"450 m² (7,5x60,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,54 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,3 tỷ","Đường An Phú Đông 25, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"98,9 triệu","Đường số 2A, Phường Trung Mỹ Tây, Quận 12, TP.HCM","Nhà hẻm, ngõ","16 m² (3,0x5,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Đông Hưng Thuận, Phường Tân Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"2,43 tỷ","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",4 phòng,3 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"1,95 tỷ","Đường Thạnh lộc 08, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","47,8 m²",N/A,N/A,3,N/A,N/A,Sổ hồng
"7,2 tỷ","Quận 12, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,N/A,N/A,Đông Nam,Sổ hồng
"3,8 tỷ","Đường Đông Hưng Thuận, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","51 m² (4,5x8,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"9,1 tỷ","Đường Đông Hưng Thuận, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","141 m² (8,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","101 m² (6,0x18,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Đông Hưng Thuận, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","57 m² (3,5x16,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,45 tỷ","Đường Lê Văn Khương, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,3,Nam,Nam,Sổ hồng
"1,5 tỷ","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","50 m² (3,0x10,0)",2 phòng,2 WC,N/A,Bắc,N/A,Sổ hồng
"2,9 tỷ","Đường Đông Hưng Thuận, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","53 m² (3,0x19,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường Lê Thị Riêng, Phường Thới An, Quận 12, TP.HCM",Nhà mặt tiền,"64,5 m² (6,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Đông Hưng Thuận, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","190 m² (8,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"81 m² (5,6x15,0)",4 phòng,4 WC,1,Tây,Tây,Sổ hồng
"7,2 tỷ","Đường Bùi Văn Ngữ, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,116 m²,4 phòng,3 WC,3,N/A,Đông Bắc,Sổ hồng
699 triệu,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","15 m² (5,0x3,0)",2 phòng,1 WC,2,N/A,N/A,Giấy tờ hợp lệ
"1,85 tỷ","Đường Thạnh lộc 08, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","47,9 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,55 tỷ","Đường Thạnh Lộc 29, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ",41 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ",64 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,9 tỷ","453......, Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6 tỷ,"308, Đường Trần Thị Năm, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"10 m² (4,0x14,0)",3 phòng,4 WC,2,Tây,Tây,Sổ hồng
830 triệu,"Đường Tô Ký, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",3 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
"3,5 tỷ","Đường An Phú Đông 27, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ",50 m²,3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
5 tỷ,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,11 tỷ","Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"65 m² (5,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,35 tỷ","Đường Thạnh Xuân 21, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","60 m² (6,0x10,0)",4 phòng,4 WC,3,Tây Nam,Tây Nam,Sổ hồng
"8,29 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Biệt thự, Villa","84 m² (7,0x12,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"1,25 tỷ","Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ","38,5 m² (3,5x11,0)",2 phòng,N/A,1,N/A,N/A,Giấy tờ hợp lệ
"1,95 tỷ","Đường Nguyễn Thị Nhuần, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ",50 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"9,2 tỷ","Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"148 m² (7,4x20,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"2,1 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Tân Thới Hiệp 07, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ",86 m²,4 phòng,4 WC,N/A,N/A,Tây,Sổ hồng
"2,48 tỷ","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","38 m² (3,8x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","275/, Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","56 m² (4,4x13,0)",4 phòng,5 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"5,6 tỷ","Đường Đông Hưng Thuận, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","101 m² (5,5x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
16 tỷ,"Đường Thạnh Xuân 33, Phường Thạnh Xuân, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3 tỷ,"hẻm 2150 quốc lộ 1a, Đường Quốc Lộ 1A, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","38 m² (4,2x8,6)",2 phòng,3 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"5,15 tỷ","Đường Thạnh Lộc 41, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,"64 m² (4,0x19,0)",3 phòng,3 WC,N/A,N/A,Tây,Sổ hồng
"2,25 tỷ","Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ",58 m²,4 phòng,4 WC,3,N/A,N/A,Sổ hồng
4 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x16,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,25 tỷ","Đường Thạnh Xuân 40, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"249 m² (5,8x43,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"1,55 tỷ","Đường Trần Thị Cờ, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ",46 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"6,4 tỷ","Đường Thạnh Xuân 33, Phường Thạnh Xuân, Quận 12, TP.HCM","Biệt thự, Villa","68 m² (4,0x17,0)",4 phòng,5 WC,N/A,Nam,Nam,Sổ hồng
15 tỷ,"Quận 12, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",5 phòng,6 WC,3,Tây Bắc,Tây Bắc,Hợp đồng mua bán
"3,75 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"13,9 tỷ","124a, Đường Tân Chánh Hiệp 08, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"144 m² (8,0x21,0)",8 phòng,7 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
9 tỷ,"69A, Đường An Phú Đông 9, Phường An Phú Đông, Quận 12, TP.HCM",Nhà mặt tiền,"98,6 m² (4,0x10,7)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"11,97 tỷ","Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM",Nhà mặt tiền,171 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","52, Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, TP.HCM","Biệt thự, Villa","127 m² (7,0x19,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"5,5 tỷ","528/15, Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","90 m² (4,0x22,0)",2 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
"5,9 tỷ","Đường Vườn Lài, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ","85 m² (4,0x21,0)",6 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","70 m² (7,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","126 m² (5,4x23,0)",2 phòng,2 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"4,55 tỷ","Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","126 m² (5,5x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","343, Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","63 m² (4,2x15,0)",4 phòng,6 WC,4,N/A,N/A,Sổ hồng
"1,6 tỷ","Đường Hương Lộ 80B, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","70 m² (3,5x11,0)",2 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
"6,4 tỷ","Đường Thạnh Lộc 41, Phường Thạnh Lộc, Quận 12, TP.HCM","Biệt thự, Villa","176 m² (8,0x22,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,68 tỷ","123/13/7, Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","132 m² (4,0x14,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"1,83 tỷ","Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","66,8 m²",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Thới An 5, Phường Thới An, Quận 12, TP.HCM",Nhà mặt tiền,"50 m² (4,2x12,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
38 tỷ,"Quận 12, TP.HCM","Biệt thự, Villa","435 m² (17,0x26,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"9,3 tỷ","Đường Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","190 m² (8,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
73 tỷ,"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,984 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
4 tỷ,"399, 399, Quận 12, TP.HCM",Nhà mặt tiền,"45 m² (6,0x16,0)",2 phòng,2 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
"7,4 tỷ","Quận 12, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",3 phòng,5 WC,3,Đông,Đông,Sổ hồng
"2,4 tỷ","Đường Đông Hưng Thuận 31, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,N/A,1,N/A,N/A,Giấy tờ hợp lệ
"4,5 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x14,0)",3 phòng,3 WC,3,Tây Nam,Tây Nam,Sổ hồng
"10,2 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","101 m² (6,0x18,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"5,15 tỷ","Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x16,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,48 tỷ","Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","35,9 m² (4,0x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường An Phú Đông, Phường An Phú Đông, Quận 12, TP.HCM",Nhà mặt tiền,56 m²,4 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"7,45 tỷ","Đường Lê Văn Khương, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,6 WC,5,N/A,N/A,Sổ hồng
"2,48 tỷ","Đường Hiệp Thành 13, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,3 WC,3,Nam,Nam,Sổ hồng
"4,9 tỷ","666/58, Đường Đông Hưng Thuận 10B, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,3 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"8,5 tỷ","64, Đường Thới An 16, Phường Thới An, Quận 12, TP.HCM",Nhà mặt tiền,"132 m² (4,0x33,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,32 tỷ","Đường Đông Hưng Thuận 5, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","60 m² (3,5x16,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,45 tỷ","Đường Đông Hưng Thuận 31, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","40 m² (3,5x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,15 tỷ","Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x16,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
40 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, TP.HCM","Biệt thự, Villa",484 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
65 tỷ,"867A, Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"673,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,95 tỷ","79/29, Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","150 m² (10,0x15,0)",1 phòng,1 WC,1,N/A,Tây,Sổ đỏ
124 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,"630 m² (18,0x35,0)",N/A,N/A,N/A,Đông Bắc,Đông Bắc,Sổ hồng
8 tỷ,"Đường Quốc Lộ 1A, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,"282 m² (11,0x26,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",4 phòng,4 WC,N/A,Tây,Tây,Sổ hồng
124 tỷ,"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,"630 m² (18,0x35,0)",N/A,12 WC,N/A,Đông,Đông,Sổ hồng
"7,35 tỷ","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"75 m² (3,0x25,0)",4 phòng,3 WC,1,N/A,N/A,Sổ hồng
"2,55 tỷ","85, Đường Lâm Thị Hố, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"12,5 tỷ","23, Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"200 m² (8,0x25,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"6,88 tỷ","Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","59 m² (4,5x14,0)",4 phòng,6 WC,4,N/A,N/A,Sổ hồng
"8,75 tỷ","Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"7,45 tỷ","Đường Thới An 5, Phường Thới An, Quận 12, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Trường Chinh, Phường Tân Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Tân Thới Hiệp 13, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","126 m² (7,0x18,0)",4 phòng,2 WC,N/A,N/A,Bắc,Sổ hồng
13 tỷ,"32A , Đường Tân Chánh Hiệp 25, Phường Tân Chánh Hiệp, Quận 12, TP.HCM",Nhà mặt tiền,"124 m² (5,0x25,0)",N/A,N/A,5,Đông Bắc,Bắc,Sổ hồng
14 tỷ,"Đường Hiệp Thành 6, Phường Hiệp Thành, Quận 12, TP.HCM",Nhà mặt tiền,"204 m² (9,5x25,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"7,65 tỷ","Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
4 tỷ,"Đường Thạnh Lộc 44, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ","85 m² (4,5x19,0)",3 phòng,3 WC,2,N/A,N/A,Sổ đỏ
420 triệu,"Đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ",18 m²,N/A,N/A,1,N/A,N/A,Giấy tờ hợp lệ
"2,05 tỷ","Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, TP.HCM","Nhà hẻm, ngõ",47 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,45 tỷ","Đường Thới An 5, Phường Thới An, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
