Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
95 tỷ,"77, Đường Nguyễn Thị Minh Khai, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"132 m² (9,2x17,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ",81 m²,4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"33,5 tỷ","22A/5, Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","96 m² (8,0x12,0)",20 phòng,21 WC,5,N/A,N/A,Sổ hồng
"1,88 tỷ","25C, Đường Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","22,3 m²",1 phòng,1 WC,2,N/A,Đông Nam,Sổ hồng
"3,78 tỷ","Đường Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"30 m² (3,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
40 tỷ,"165, Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"60,8 m² (4,0x15,2)",N/A,N/A,2,Tây Bắc,Tây Bắc,Sổ hồng
"19,5 tỷ","Đường Lê Lai, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ",57 m²,N/A,N/A,6,N/A,Đông Bắc,Sổ hồng
65 tỷ,"Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"85 m² (8,0x18,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
8 tỷ,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","22 m² (3,3x6,5)",3 phòng,4 WC,N/A,N/A,Đông Bắc,Sổ hồng
"19,5 tỷ","Đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",60 m²,11 phòng,11 WC,6,N/A,Đông Bắc,Sổ hồng
48 tỷ,"Đường Mai Thị Lựu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"146 m² (7,0x21,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
92 tỷ,"Đường Ký Con, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,180 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,25 tỷ","Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
70 tỷ,"Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,95 tỷ","Đường Nguyễn Hữu Cầu, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x18,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"3,98 tỷ","Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","41 m² (4,0x10,2)",2 phòng,3 WC,4,N/A,N/A,Sổ hồng
190 tỷ,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"366 m² (13,0x25,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
135 tỷ,"27-29, Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"154 m² (8,0x20,0)",36 phòng,N/A,10,N/A,N/A,Sổ hồng
98 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"350 m² (14,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
28 tỷ,"Đường Lê Thị Hồng Gấm, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","72 m² (4,5x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
28 tỷ,"Đường Trần Khánh Dư, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"92 m² (4,5x23,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"26,5 tỷ","Đường Đặng Dung, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
185 tỷ,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"370 m² (14,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
79 tỷ,"75, Đường Phạm Viết Chánh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"114,8 m² (6,7x15,4)",N/A,N/A,11,Tây Bắc,Tây Bắc,Sổ hồng
"3,33 tỷ","124/38, Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","22,4 m² (5,5x4,7)",2 phòng,3 WC,3,Tây Nam,Tây Nam,Sổ hồng
"18,8 tỷ","Đường Trương Định, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,78 m²,7 phòng,N/A,5,N/A,Tây,Sổ hồng
"20,3 tỷ","16C, Đường Nguyễn Văn Giai, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"51 m² (4,0x14,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Cô Giang, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ",40 m²,10 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,75 tỷ","Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","67,5 m² (5,0x13,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
27 tỷ,"52, Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"60 m² (4,0x18,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
62 tỷ,"85, Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"127 m² (6,1x27,0)",8 phòng,9 WC,7,N/A,N/A,Sổ hồng
"3,5 tỷ","17/9, Đường Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ",17 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,09 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","47 m² (4,0x11,8)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
125 tỷ,"27a, Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"233,3 m² (9,8x24,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường Trần Quý Khoách, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","45 m² (4,5x10,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Trần Khắc Chân, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,36 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
37 tỷ,"Đường Đinh Công Tráng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"150 m² (7,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",93 m²,N/A,N/A,2,N/A,Tây Bắc,Sổ hồng
34 tỷ,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
30 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"33 m² (3,7x10,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
37 tỷ,"Đường Cô Bắc, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"72 m² (4,2x17,0)",6 phòng,6 WC,N/A,N/A,Đông Nam,Sổ hồng
90 tỷ,"115, Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"212,1 m² (11,0x20,0)",N/A,N/A,4,Đông Bắc,Đông Bắc,Sổ hồng
"5,55 tỷ","Đường Phan Kế Bính, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"2,95 tỷ","Đường Sương Nguyệt Ánh, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"25,8 tỷ","Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"50 m² (4,0x12,0)",7 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"2,7 tỷ","83/22 Hồ Hảo Hớn, Đường Hồ Hảo Hớn, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","13,7 m² (4,0x3,5)",1 phòng,2 WC,2,Nam,Nam,Sổ hồng
"29,5 tỷ","Đường Cô Giang, Phường Cô Giang, Quận 1, TP.HCM",Nhà mặt tiền,"59 m² (4,0x15,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
48 tỷ,"Đường Ký Con, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"178 m² (8,0x22,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"4,12 tỷ","Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","40,3 m² (4,4x13,3)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"13,3 tỷ","Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","42 m² (3,6x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"11,8 tỷ","Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM",Nhà mặt tiền,30 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
19 tỷ,"Đường Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","85 m² (3,6x23,5)",6 phòng,8 WC,5,N/A,N/A,Sổ hồng
62 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"60 m² (6,4x11,0)",9 phòng,10 WC,N/A,N/A,Đông Nam,Sổ hồng
88 tỷ,"Đường Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, TP.HCM",Nhà mặt tiền,"66,5 m² (3,9x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"5,5 tỷ","Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","35,7 m² (6,0x6,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
29 tỷ,"85, Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"62 m² (6,0x11,0)",N/A,N/A,2,Bắc,Bắc,Sổ hồng
"5,2 tỷ","Đường Lê Lai, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ","56,8 m² (4,2x14,7)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"34,5 tỷ","Đường Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"80 m² (4,3x18,0)",N/A,N/A,8,N/A,N/A,Sổ hồng
50 tỷ,"138, Đường Võ Văn Kiệt, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"86,6 m² (4,0x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Nguyễn Phi Khanh, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,52 m²,4 phòng,5 WC,5,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,09 tỷ","Đường Lý Văn Phức, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,99 tỷ","Đường Nguyễn Du, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ","48 m² (3,0x16,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
64 tỷ,"Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",19 phòng,12 WC,N/A,N/A,N/A,Sổ hồng
108 triệu,"Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"157 m² (9,0x19,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
33 tỷ,"Đường Võ Thị Sáu, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"76 m² (5,5x15,0)",12 phòng,11 WC,N/A,N/A,N/A,Sổ hồng
133 tỷ,"Đường Bùi Thị Xuân, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"111 m² (8,0x18,0)",33 phòng,30 WC,N/A,N/A,N/A,Sổ hồng
88 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"112 m² (7,6x16,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
"3,96 tỷ","Đường Trần Hưng Đạo, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
42 tỷ,"81, Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"70,4 m² (4,0x19,0)",N/A,N/A,4,Đông Bắc,Đông Bắc,Sổ hồng
29 tỷ,"Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"62 m² (4,5x15,0)",6 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
252 tỷ,"Đường Lê Thị Hồng Gấm, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"255 m² (14,0x20,0)",54 phòng,54 WC,N/A,N/A,N/A,Sổ hồng
"16,7 tỷ","Đường Nguyễn Thị Minh Khai, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","58,7 m² (3,5x16,0)",N/A,N/A,2,N/A,N/A,Giấy tờ hợp lệ
65 tỷ,"Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"276 m² (12,0x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
25 tỷ,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"80 m² (5,0x18,0)",4 phòng,5 WC,4,N/A,Tây Nam,Sổ hồng
"7,9 tỷ","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM",Nhà mặt tiền,"38 m² (3,5x11,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
130 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",38 phòng,38 WC,9,N/A,Tây,Sổ hồng
29 tỷ,"Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",Nhà mặt tiền,"75 m² (5,0x15,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
52 tỷ,"Đường Tôn Thất Tùng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"72 m² (8,0x9,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"4,45 tỷ","Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","39 m² (3,0x13,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
36 tỷ,"Đường Nguyễn Thái Bình, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"85 m² (4,5x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
29 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"110 m² (6,1x20,0)",10 phòng,9 WC,5,N/A,N/A,Sổ hồng
"16,8 tỷ","Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"61 m² (3,9x16,0)",8 phòng,8 WC,5,N/A,N/A,Sổ đỏ
"5,8 tỷ","TK 24B/8, Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"25,2 tỷ","Đường Võ Thị Sáu, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",106 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
"16,2 tỷ","Đường Huyền Quang, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,61 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
105 tỷ,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,150 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường Đặng Dung, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"18,5 m²",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
82 tỷ,"Đường Ký Con, Phường Nguyễn Thái Bình, Quận 1, TP.HCM",Nhà mặt tiền,"106 m² (6,5x16,7)",18 phòng,14 WC,9,N/A,Đông,Sổ hồng
756 tỷ,"3-3a, Đường Sương Nguyệt Ánh, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"914 m² (22,0x43,0)",N/A,N/A,15,N/A,N/A,Sổ hồng
65 tỷ,"Đường Lương Hữu Khánh, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"118 m² (6,0x24,0)",N/A,N/A,8,N/A,N/A,Sổ hồng
"11,2 tỷ","25/, Đường Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ","64 m² (6,0x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
250 tỷ,"134, Đường Sương Nguyệt Ánh, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"400 m² (10,0x40,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
355 tỷ,"150bis, Đường Lê Thị Hồng Gấm, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"270 m² (13,5x20,0)",N/A,N/A,13,N/A,N/A,Sổ hồng
505 tỷ,"Đường Nguyễn Du, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,"1.059 m² (25,0x42,0)",8 phòng,5 WC,N/A,N/A,Tây Bắc,Sổ hồng
27 tỷ,"Đường Đinh Công Tráng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",12 phòng,12 WC,5,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Cao Bá Nhạ, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
29 tỷ,"38B, Đường Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"7,9 tỷ","Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,3 WC,4,Đông Bắc,Đông Bắc,Sổ hồng
"2,55 tỷ","Đường Mai Thị Lựu, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
27 tỷ,"Đường Đinh Công Tráng, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","110 m² (5,0x20,0)",8 phòng,8 WC,5,N/A,N/A,Sổ hồng
"28,5 tỷ","Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"9,8 tỷ","171, Đường Cô Bắc, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ",294 m²,10 phòng,N/A,6,N/A,N/A,Sổ hồng
"3,78 tỷ","Đường Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,99 tỷ","Đường Trần Khắc Chân, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","40,5 m²",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"3,15 tỷ","Đường Trần Khắc Chân, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","59,4 m² (4,4x13,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, TP.HCM",Nhà mặt tiền,"60 m² (5,0x11,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","75 m² (6,0x12,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","Nhà hẻm, ngõ","25,2 m² (3,0x8,6)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
59 tỷ,"Đường Nguyễn Thành Ý, Phường Đa Kao, Quận 1, TP.HCM","Biệt thự, Villa","180 m² (12,4x14,5)",N/A,N/A,3,N/A,N/A,Sổ hồng
23 tỷ,"Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ","110 m² (4,6x27,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"124 m² (4,0x35,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
40 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"54 m² (3,6x16,0)",12 phòng,12 WC,6,N/A,N/A,Sổ hồng
"3,8 tỷ","Đường Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",1 phòng,1 WC,2,N/A,N/A,Sổ hồng
53 tỷ,"8, Đường Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"76,6 m² (4,0x19,2)",12 phòng,14 WC,8,Tây Nam,Tây Nam,Sổ hồng
"13,9 tỷ","c39, Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","Nhà hẻm, ngõ","94 m² (6,0x16,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Nguyễn Bỉnh Khiêm, Phường Bến Nghé, Quận 1, TP.HCM","Nhà hẻm, ngõ",38 m²,N/A,N/A,3,N/A,Tây Bắc,Sổ hồng
"8,3 tỷ","Đường Nguyễn Thị Minh Khai, Phường Bến Thành, Quận 1, TP.HCM","Nhà hẻm, ngõ","36,4 m² (3,5x10,5)",N/A,N/A,4,N/A,N/A,Sổ hồng
18 tỷ,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",55 m²,7 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"8,1 tỷ","74/13, Đường Thạch Thị Thanh, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ",45 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"33,5 tỷ","Đường Đề Thám, Phường Cầu Ông Lãnh, Quận 1, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
65 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"72 m² (6,2x15,0)",6 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, TP.HCM","Nhà hẻm, ngõ","27 m² (3,1x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, TP.HCM","Nhà hẻm, ngõ",28 m²,N/A,N/A,4,N/A,Đông Nam,Sổ hồng
52 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM",Nhà mặt tiền,"135 m² (5,2x26,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
46 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"58 m² (3,8x15,2)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
35 tỷ,"Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM",Nhà mặt tiền,"72 m² (3,0x15,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Cô Giang, Phường Cô Giang, Quận 1, TP.HCM","Nhà hẻm, ngõ",32 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,75 tỷ","Đường Trần Quang Khải, Phường Tân Định, Quận 1, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
95 tỷ,"Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,9,N/A,N/A,Sổ hồng
53 tỷ,"Đường Đề Thám, Phường Cô Giang, Quận 1, TP.HCM",Nhà mặt tiền,"165 m² (9,0x18,5)",N/A,N/A,2,N/A,N/A,Sổ hồng
