Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"6,99 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","88 m² (8,0x11,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,3 tỷ","Đường Nguyễn Thị Tần, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ",25 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,45 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x11,3)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
"3,58 tỷ","287/, Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","31 m² (3,1x10,0)",2 phòng,2 WC,2,Nam,Nam,Sổ hồng
"3,68 tỷ","283, Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","23 m² (3,0x8,0)",2 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
"3,78 tỷ","Đường Ba Đình, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"5,85 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,2x13,5)",3 phòng,4 WC,3,Đông,Đông,Sổ hồng
"7,8 tỷ","Đường Nguyễn Duy, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"42,3 m² (2,9x14,4)",4 phòng,4 WC,4,Đông Nam,Đông Nam,Sổ hồng
"3,3 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","36 m² (3,6x10,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"5,85 tỷ","Đường Liên Tỉnh 5, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,2x13,5)",3 phòng,4 WC,4,Đông,Đông,Sổ hồng
"9,3 tỷ","Đường Tạ Quang Bửu, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"84 m² (6,0x14,0)",4 phòng,5 WC,3,Bắc,Bắc,Sổ hồng
"3,3 tỷ","Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","72 m² (3,8x9,7)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","95 m² (4,3x22,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,40 m²,7 phòng,N/A,5,N/A,N/A,Sổ hồng
"11,2 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","82 m² (5,4x16,0)",6 phòng,7 WC,5,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"53 m² (4,3x14,0)",2 phòng,1 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
"1,85 tỷ","Đường Bông Sao, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",2 phòng,1 WC,N/A,N/A,Đông Nam,Sổ hồng
"4,65 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","31 m² (3,9x8,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Tạ Quang Bửu, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"16,9 tỷ","Đường Tùng Thiện Vương, Phường 13, Quận 8, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,5)",4 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"13,2 tỷ","Đường Lê Quyên, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"52 m² (4,0x14,0)",5 phòng,4 WC,5,Nam,Nam,Sổ hồng
"2,75 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường An Dương Vương, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ",42 m²,3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường 84 Cao Lỗ, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"79,5 m² (4,0x19,8)",5 phòng,5 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"12,9 tỷ","Đường số 1, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",2 phòng,2 WC,4,N/A,N/A,Sổ hồng
75 tỷ,"Đường Phạm Thế Hiển, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"557 m² (16,0x44,0)",4 phòng,4 WC,1,N/A,Đông Bắc,Sổ hồng
"16,9 tỷ","Đường Ba Đình, Phường 8, Quận 8, TP.HCM",Nhà mặt tiền,"76,9 m² (7,8x9,6)",5 phòng,4 WC,4,Bắc,Bắc,Sổ hồng
"2,39 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Bùi Minh Trực, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","100 m² (4,0x25,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Dạ Nam, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (3,5x15,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,76 tỷ","Đường Lương Văn Can, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Hồ Thành Biên, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"104 m² (6,5x16,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,38 tỷ","5/36/16c, Đường Bến Bình Đông, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","25 m² (3,0x8,2)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Trương Đình Hội, Phường 16, Quận 8, TP.HCM",Nhà mặt tiền,"71 m² (4,4x16,2)",6 phòng,7 WC,4,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Huỳnh Thị Phụng, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"66,7 m² (3,6x19,0)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","34 m² (3,4x10,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
11 tỷ,"Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"49 m² (4,0x14,5)",5 phòng,5 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"8,4 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ",63 m²,4 phòng,5 WC,4,N/A,N/A,Sổ hồng
6 tỷ,"Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",2 phòng,3 WC,2,Đông,Đông,Sổ hồng
"3,13 tỷ","Đường Lê Bôi, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,08 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Phạm Hùng, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",5 phòng,5 WC,N/A,N/A,Đông,Sổ hồng
"4,65 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","29,6 m² (3,7x8,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","41,6 m² (3,2x11,0)",2 phòng,2 WC,2,N/A,Đông,Sổ hồng
"4,15 tỷ","152/2, Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","51 m² (8,0x6,0)",3 phòng,4 WC,1,Đông Nam,Đông Bắc,Sổ hồng
"1,89 tỷ","Đường Ba Tơ, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Ba Đình, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,124 m²,4 phòng,3 WC,4,Bắc,Bắc,Sổ hồng
"7,2 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Tạ Quang Bửu, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"57 m² (4,1x14,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"2,15 tỷ","40D/14A, Đường Hoài Thanh, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ","24 m² (4,0x6,3)",1 phòng,2 WC,1,Bắc,Bắc,Sổ hồng
"2,88 tỷ","400/5E, Đường Tùng Thiện Vương, Phường 13, Quận 8, TP.HCM","Nhà hẻm, ngõ","26 m² (3,0x8,5)",2 phòng,2 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
"10,95 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
"10,95 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","100 m² (4,0x25,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
13 tỷ,"Đường Hưng Phú, Phường 10, Quận 8, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,2 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","180 m² (4,0x19,5)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
14 tỷ,"Đường Trần Thị Nơi, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
27 tỷ,"65, Đường Dạ Nam, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"15 m² (5,0x30,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Dạ Nam, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (3,5x17,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,15 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM",Nhà mặt tiền,"68 m² (5,0x13,6)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,88 tỷ","159/, Đường Dạ Nam, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","39,1 m² (3,2x12,5)",4 phòng,3 WC,3,N/A,Nam,Sổ hồng
"2,7 tỷ","Đường Bình Đông, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ",27 m²,4 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"12,6 tỷ","Đường Hưng Phú, Phường 10, Quận 8, TP.HCM",Nhà mặt tiền,"45 m² (4,0x14,0)",2 phòng,2 WC,2,Đông Nam,Đông Nam,Sổ hồng
"12,5 tỷ","Đường Tạ Quang Bửu, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"136,5 m² (7,0x19,5)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
7 tỷ,"Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"6,8 tỷ","Đường Đông Hồ, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","74 m² (3,8x19,4)",5 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","12 m² (3,0x4,0)",1 phòng,1 WC,2,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Bùi Minh Trực, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","63,2 m² (3,5x18,0)",4 phòng,3 WC,4,N/A,Tây,Sổ hồng
"4,96 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ",65 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
28 tỷ,"Đường Dạ Nam, Phường 2, Quận 8, TP.HCM",Nhà mặt tiền,"150 m² (6,5x20,0)",2 phòng,2 WC,1,Tây Nam,Tây Nam,Sổ hồng
"10,7 tỷ","Đường Nguyễn Thị Mười, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
7 tỷ,"Đường Tạ Quang Bửu, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x21,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"5,4 tỷ","39, Đường Bến Mễ Cốc, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,3 WC,4,Bắc,Nam,Sổ hồng
"25,5 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"148,3 m² (4,2x36,5)",17 phòng,17 WC,6,N/A,Đông Bắc,Sổ hồng
"6,2 tỷ","Đường Bùi Minh Trực, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","63,2 m² (3,5x18,0)",4 phòng,3 WC,4,N/A,Tây,Sổ hồng
"4,4 tỷ","Đường Nguyễn Thị Tần, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ",43 m²,4 phòng,3 WC,4,N/A,N/A,Sổ hồng
25 tỷ,"Đường Phạm Đức Sơn, Phường 16, Quận 8, TP.HCM",Nhà mặt tiền,"265,4 m² (10,0x24,8)",1 phòng,1 WC,1,Tây,Tây,Sổ hồng
"11,2 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ",90 m²,6 phòng,8 WC,5,N/A,N/A,Sổ hồng
"2,8 tỷ","Đường Tùng Thiện Vương, Phường 13, Quận 8, TP.HCM","Nhà hẻm, ngõ",26 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,29 tỷ","Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ",32 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,19 tỷ","Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","20,5 m² (2,5x6,4)",2 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
"4,33 tỷ","Đường Phạm Thế Hiển, Phường 7, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (5,5x9,9)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","93 m² (3,9x24,0)",5 phòng,6 WC,4,Bắc,Bắc,Sổ hồng
"2,62 tỷ","Đường Bình Đông, Phường 13, Quận 8, TP.HCM","Nhà hẻm, ngõ","39 m² (3,0x13,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"8,5 tỷ","1573, Đường 3052A Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"20,8 tỷ","Đường Trần Thị Ngôi, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"150 m² (6,0x25,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"3,26 tỷ","Đường Nguyễn Duy, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","30 m² (5,3x5,5)",2 phòng,3 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"4,28 tỷ","Đường Phạm Thế Hiển, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","39,5 m² (3,5x11,3)",3 phòng,3 WC,3,N/A,Tây,Sổ hồng
"4,6 tỷ","Đường Bến Phú Định, Phường 16, Quận 8, TP.HCM","Nhà hẻm, ngõ","116,6 m² (8,6x13,6)",4 phòng,2 WC,2,Đông,Đông,Sổ hồng
"4,28 tỷ","Đường Phạm Thế Hiển, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","39,5 m² (3,5x11,3)",3 phòng,3 WC,3,N/A,Tây,Sổ hồng
"5,5 tỷ","Quận 8, TP.HCM",Nhà mặt tiền,"151 m² (8,0x10,0)",2 phòng,3 WC,N/A,Đông Nam,Đông Nam,Sổ đỏ
"3,65 tỷ","Đường Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","52,3 m² (4,5x11,5)",N/A,N/A,N/A,N/A,Tây Bắc,Sổ hồng
2 tỷ,"231/24, Đường Lưu Hữu Phước, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","34,5 m²",N/A,N/A,1,N/A,N/A,Sổ hồng
"5,9 tỷ","Quận 8, TP.HCM",Nhà mặt tiền,151 m²,2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",3 phòng,8 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"3,3 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,4 tỷ","Quận 8, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",7 phòng,8 WC,N/A,Đông Nam,Đông Bắc,Sổ hồng
"2,7 tỷ","43K2/2A, Đường Bình Đông, Phường 14, Quận 8, TP.HCM","Nhà hẻm, ngõ","26,7 m² (4,0x6,5)",4 phòng,2 WC,3,N/A,N/A,Sổ hồng
"3,95 tỷ","154/, Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","31 m² (4,2x7,5)",2 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
"3,95 tỷ","Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","31 m² (4,2x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường Âu Dương Lân, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ",39 m²,3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,65 tỷ","184, Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM","Nhà hẻm, ngõ","30 m² (3,7x8,0)",4 phòng,3 WC,2,Bắc,Đông,Sổ đỏ
"5,7 tỷ","Đường Phạm Thế Hiển, Phường 6, Quận 8, TP.HCM","Nhà hẻm, ngõ","120 m² (5,5x18,5)",4 phòng,3 WC,1,N/A,N/A,Sổ đỏ
13 tỷ,"109, Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","128 m² (5,5x18,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM",Nhà mặt tiền,"110 m² (4,1x23,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM",Nhà mặt tiền,90 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Châu Thị Hóa, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,"70,4 m²",4 phòng,4 WC,4,N/A,Nam,Sổ hồng
"5,88 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ",42 m²,4 phòng,4 WC,4,N/A,N/A,Sổ hồng
25 tỷ,"Đường Phạm Đức Sơn, Phường 16, Quận 8, TP.HCM",Nhà mặt tiền,"245 m² (10,0x27,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Hưng Phú, Phường 8, Quận 8, TP.HCM","Nhà hẻm, ngõ","18,2 m² (3,0x6,2)",3 phòng,4 WC,4,Đông,Đông,Sổ hồng
"3,79 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,5)",2 phòng,N/A,1,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Mễ Cốc, Phường 15, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (38,0x11,0)",4 phòng,3 WC,4,N/A,Tây,Sổ đỏ
"5,5 tỷ","Đường Tám Danh, Phường 4, Quận 8, TP.HCM","Nhà hẻm, ngõ","45,7 m² (3,5x10,5)",4 phòng,3 WC,4,N/A,Tây Nam,Sổ hồng
"5,9 tỷ","Đường Bùi Minh Trực, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","40 m² (3,4x15,0)",4 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,1 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"8,6 tỷ","Đường Bùi Điền, Phường 4, Quận 8, TP.HCM",Nhà mặt tiền,57 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,2 tỷ","Đường Phạm Thế Hiển, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ",44 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Dương Bá Trạc, Phường 1, Quận 8, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x7,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Cao Xuân Dục, Phường 13, Quận 8, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,79 tỷ","Đường Bông Sao, Phường 5, Quận 8, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,8 tỷ","466/47, Đường Hưng Phú, Phường 9, Quận 8, TP.HCM","Nhà hẻm, ngõ","69 m² (3,0x11,5)",1 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
10 tỷ 500 triệu,"258/82, Đường Dương Bá Trạc, Phường 2, Quận 8, TP.HCM","Nhà hẻm, ngõ","99,7 m² (3,6x27,0)",N/A,N/A,2,N/A,Nam,Sổ hồng
4 tỷ 950 triệu,"Đường Âu Dương Lân, Phường 3, Quận 8, TP.HCM",Nhà mặt tiền,"30,8 m² (3,5x8,9)",3 phòng,4 WC,N/A,N/A,Nam,Sổ hồng
