Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"9,5 tỷ","186/12, Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","83,5 m² (4,2x17,8)",5 phòng,3 WC,3,Đông Nam,Đông Nam,Giấy tờ hợp lệ
"23,8 tỷ","Đường Thoại Ngọc hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"282 m² (6,0x40,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"2,84 tỷ","Đường Nguyễn Xuân Khoát, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,5x13,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Dân Tộc, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"32 m² (8,0x4,0)",4 phòng,5 WC,2,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"25 m² (5,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
25 tỷ,"11/27, Đường Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"188 m² (5,6x36,0)",25 phòng,25 WC,3,Tây,Bắc,Sổ hồng
"3,3 tỷ","Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (3,2x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"2,65 tỷ","33/6 phùng chí kiên p tân quý , tân phú HCM, Đường Phùng Chí Kiên, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","21 m² (3,0x7,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường Văn Cao, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"128,6 m² (4,0x30,6)",3 phòng,3 WC,2,Đông Nam,Đông Nam,Sổ hồng
"10,5 tỷ","30, Đường Trần Văn Ơn, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"74,5 m² (5,5x16,0)",N/A,N/A,1,Đông Bắc,Đông Bắc,Sổ hồng
6 tỷ,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
55 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"242 m² (16,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,98 tỷ","Đường Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",52 m²,3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Lê Niệm, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
978 triệu,"Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","160 m² (5,0x16,0)",10 phòng,10 WC,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,N/A,4,N/A,N/A,Sổ hồng
"2,96 tỷ","Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","62 m² (4,4x14,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Nguyễn Lộ Trạch, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"52,7 m² (2,7x16,5)",2 phòng,2 WC,1,N/A,Đông,Sổ hồng
"2,86 tỷ","Đường Hồ Đắc Di, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"3,65 tỷ","Đường Đoàn Giỏi, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","30 m² (4,0x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","92/22, Đường Trần Tấn, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ hợp lệ
"6,8 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x15,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường Phùng Chí Kiên, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20,7 m² (3,0x7,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","84 m² (4,0x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,3 tỷ","Đường Hòa Bình, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x18,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,3 tỷ","338/49/2B, Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"14,8 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"105 m² (8,0x13,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Lê Niệm, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"84 m² (4,0x18,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"13,7 tỷ","Đường Phan Đình Phùng, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"78 m² (5,2x14,2)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Lê Lăng, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Trần Thủ Độ, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"75 m² (4,2x18,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"8,3 tỷ","Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
8 tỷ,"Đường Huỳnh Văn Một, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (3,6x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
11 tỷ,"Đường Nguyễn Đỗ Cung, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"59 m² (1,0x15,0)",7 phòng,6 WC,4,Đông,Đông,Sổ hồng
13 tỷ,"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"153,9 m² (5,7x27,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"4,9 tỷ","3/12A, Đường Hiền Vương, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"8,6 tỷ","Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"53 m² (4,0x13,0)",2 phòng,2 WC,N/A,N/A,Tây Bắc,Sổ hồng
"12,5 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","84 m² (4,0x21,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"16,6 tỷ","Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"10,2 tỷ","Đường TRỊNH THỊ THO, Phường Hiệp Tân, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"61 m² (4,0x15,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
20 tỷ,"Đường Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Vũ Trọng Phụng, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,2,Tây,N/A,Sổ hồng
"3,7 tỷ","Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","35 m² (5,0x7,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,1 tỷ","Đường Sơn Kỳ, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
6 tỷ,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
22 tỷ,"Đường Lê Lư, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"163 m² (10,7x19,7)",3 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","87,5 m² (5,0x17,5)",1 phòng,1 WC,N/A,N/A,Đông,Sổ đỏ
"4,5 tỷ","Đường Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",56 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
5 tỷ,"89, Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5 tỷ,"Đường Hòa Bình, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","55 m² (4,3x13,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,89 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","51 m² (4,0x13,0)",4 phòng,3 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"3,85 tỷ","Đường Trần Quang Cơ, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","44,4 m² (3,7x12,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"2,7 tỷ","Đường Huỳnh Thiện Lộc, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","18 m² (3,0x8,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
36 tỷ,"1/39, Đường Cầu Xéo, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",4 phòng,6 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"9,2 tỷ","Đường Chân Lý, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"83 m² (4,3x21,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"1,4 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,30 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"10,3 tỷ","Đường Lê Niệm, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"70,8 m² (4,0x17,7)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"3,48 tỷ","Đường Thoại Ngọc Hầu, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
28 tỷ,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"165 m² (5,0x33,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,5 tỷ","6, Đường B4, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"40 m² (4,0x8,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"13,5 tỷ","23/48, Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"332 m² (6,1x22,0)",5 phòng,5 WC,N/A,Nam,Nam,Sổ hồng
16 tỷ,"Đường Trần Quang Cơ, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"7,45 tỷ","Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,69 tỷ","Đường Lưu Chí Hiếu, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
20 tỷ,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"62,5 m² (6,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
18 tỷ,"Đường Phạm Ngọc Thảo, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",2 phòng,3 WC,N/A,Nam,Nam,Sổ hồng
"9,5 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","87,5 m² (5,0x17,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","38 m² (4,5x8,0)",2 phòng,N/A,N/A,N/A,Nam,Sổ hồng
"3,25 tỷ","Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x8,0)",3 phòng,N/A,3,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Văn Cao, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","200 m² (8,0x25,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Thống Nhất, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,1 tỷ","Đường Thoại Ngọc hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,4)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"6,5 tỷ","Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"64,2 m² (4,0x18,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
930 triệu,"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
22 tỷ,"10, Đường Trương Vĩnh Ký, Phường Tân Thành, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"108 m² (7,0x16,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"3,5 tỷ","151, Đường Lê Thiệt, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","33 m² (2,5x13,0)",2 phòng,2 WC,2,N/A,Tây,Sổ hồng
"4,15 tỷ","Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","78 m² (4,0x19,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","77 m² (4,5x18,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","110, Đường D11, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"100 m² (4,0x25,0)",4 phòng,4 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
7 tỷ,"Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Đoàn Giỏi, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","130 m² (6,3x21,0)",5 phòng,5 WC,2,N/A,N/A,Sổ hồng
6 tỷ,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x5,0)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"13,9 tỷ","414/, Đường Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","130 m² (5,5x24,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ đỏ
8 tỷ,"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Âu Cơ, Phường Phú Trung, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"10,9 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","69 m² (4,0x17,5)",4 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"83 m² (5,1x16,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,19 tỷ","Đường Nguyễn Súy, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
45 tỷ,"Đường Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"283 m² (16,0x18,0)",1 phòng,1 WC,1,Tây,Tây,Sổ hồng
16 tỷ,"Đường Lý Thánh Tông, Phường Hiệp Tân, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",83 m²,N/A,N/A,6,N/A,N/A,Sổ hồng
"3,6 tỷ","1/, Đường Kênh Tân Hóa, Phường Phú Trung, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,6 tỷ","26/, Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",2 phòng,2 WC,1,N/A,N/A,Sổ đỏ
"4,7 tỷ","31/43/8, Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"10,2 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"150 m² (7,5x20,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường S2, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"92 m² (4,0x23,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
14 tỷ,"Đường Hoàng Xuân Nhị, Phường Phú Trung, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"139 m² (6,0x23,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"12,3 tỷ","Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","188 m² (5,0x38,0)",4 phòng,N/A,2,N/A,N/A,Sổ hồng
"26,5 tỷ","Đường Cầu Xéo, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,165 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường B3, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Lương Thế Vinh, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","310 m² (8,2x37,0)",8 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"120 m² (5,2x24,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
18 tỷ,"Đường Lê Lâm, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"145 m² (8,0x20,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"5,8 tỷ","29/45A, Đường B3, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","110 m² (10,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,68 tỷ","Đường Lũy Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",40 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",50 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,91 tỷ","Đường Kênh 19 Tháng 5, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",39 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"19,9 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","55,3 m² (4,0x14,9)",3 phòng,4 WC,4,N/A,N/A,Sổ hồng
"16,5 tỷ","Đường Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,88 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ",44 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","112 m² (4,0x25,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Lưu Chí Hiếu, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x5,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Huỳnh Văn Gấm, Phường Tây Thạnh, Quận Tân Phú, TP.HCM",Nhà mặt tiền,"65 m² (5,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Lưu Chí Hiếu, Phường Tây Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x5,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
4 tỷ,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","44 m² (9,5x5,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Đoàn Hồng Phước, Phường Hòa Thạnh, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","54 m² (4,2x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"6,35 tỷ","341//, Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TP.HCM","Nhà hẻm, ngõ","56 m² (3,0x18,7)",3 phòng,4 WC,1,N/A,Tây,Sổ hồng
