Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
32 tỷ,"Đường 25, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","228 m² (12,0x19,0)",4 phòng,5 WC,3,Đông Nam,Đông Nam,Sổ hồng
"2,65 tỷ","Đường Lê Văn Chí, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,47 tỷ","Đường 12, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",58 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Chu Mạnh Trinh, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,6 tỷ","Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","51 m² (4,3x11,7)",2 phòng,1 WC,1,Đông Nam,Đông Nam,Sổ hồng
"3,79 tỷ","Đường Hoàng Diệu 2, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,58 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
16 tỷ,"Đường Hoàng Diệu 2, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,120 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
345 tỷ,"Đường Võ Văn Ngân, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"1.688 m² (42,0x47,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
11 tỷ,"Đường 33, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,108 m²,6 phòng,6 WC,1,N/A,Tây,Sổ đỏ
"7,2 tỷ","Đường 22, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","120 m² (8,0x15,5)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,69 tỷ","Đường Tam Bình, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,55 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
935 triệu,"Đường Tam Bình, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
980 triệu,"Đường Hoàng Diệu 2, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,45 tỷ","Đường Võ Văn Ngân, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","67,8 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường 22, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",68 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
250 tỷ,"35, Đường Gò Dưa, Phường Tam Bình, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"2.600 m² (40,0x60,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
150 tỷ,"Đường Khổng Tử, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"1.549 m² (33,0x50,0)",9 phòng,6 WC,2,N/A,N/A,Sổ hồng
200 tỷ,"7, Đường Bác Ái, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"1.593 m² (33,0x50,0)",30 phòng,20 WC,N/A,N/A,N/A,Sổ hồng
76 tỷ,"Đường Phú Châu, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"804 m² (21,4x37,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"3,59 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,58 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường số 4, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","69 m² (4,6x15,0)",3 phòng,3 WC,2,N/A,Tây Nam,Sổ hồng
"3,79 tỷ","Đường Võ Văn Ngân, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,65 m²,3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,87 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,58 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,01 tỷ","Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","52 m² (6,5x8,4)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"6,4 tỷ","Đường 48, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường 17, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,8 tỷ","Đường số 4, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","23 m² (3,7x6,1)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường 20, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",34 m²,1 phòng,1 WC,N/A,N/A,Đông Bắc,Sổ hồng
45 tỷ,"Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","237,5 m² (12,0x20,0)",5 phòng,6 WC,5,Tây Nam,Tây Bắc,Sổ hồng
"4,9 tỷ","Đường số 6, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,2 tỷ","Đường số 4, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","90 m² (5,2x17,3)",4 phòng,2 WC,1,N/A,Tây Nam,Sổ hồng
11 tỷ,"21, Đường 16, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"78 m² (6,0x13,0)",3 phòng,3 WC,3,Tây Bắc,Tây Bắc,Sổ đỏ
"6,2 tỷ","Đường 2, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","62,5 m² (4,0x15,6)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,97 tỷ","Đường Quốc Lộ 1K, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x17,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"18,7 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,271 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường 2, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường 27, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","90 m² (4,6x19,0)",9 phòng,9 WC,5,N/A,N/A,Sổ hồng
"2,2 tỷ","Đường 21, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","40 m² (6,0x5,5)",2 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
"7,6 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",6 phòng,7 WC,6,Tây Nam,Tây Nam,Sổ hồng
"6,7 tỷ","hẻm 520 quốc lộ 13, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","129,3 m² (4,0x33,0)",4 phòng,3 WC,1,Tây Bắc,Tây Bắc,Sổ đỏ
23 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","250 m² (15,0x35,0)",20 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,98 tỷ","Đường 12, Phường Tam Bình, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"86,6 m² (4,0x21,6)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"10,2 tỷ","Đường số 2, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,2,N/A,N/A,Sổ hồng
"3,95 tỷ","Đường số 4, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",2 phòng,1 WC,N/A,N/A,Đông,Sổ hồng
"5,5 tỷ","hẻm 187/, Đường số 8, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","156 m² (4,0x17,0)",N/A,N/A,N/A,N/A,Nam,Sổ hồng
"6,7 tỷ","Đường 11, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",101 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,6 tỷ","Đường Kha Vạn Cân, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,90 m²,6 phòng,N/A,3,N/A,N/A,Sổ đỏ
72 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,330 m²,N/A,N/A,7,N/A,N/A,Sổ hồng
15 tỷ,"Đường Tô Ngọc Vân, Phường Tam Bình, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",197 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","120/31 , Đường Tô Ngọc Vân, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"110 m² (5,3x21,5)",5 phòng,5 WC,1,N/A,Đông Nam,Sổ đỏ
10 tỷ,"112/7, Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",104 m²,N/A,N/A,3,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"51 m² (4,2x12,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường 41, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa",170 m²,4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
970 triệu,"Đường Hoàng Diệu 2, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",62 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,7 tỷ","31/29, 31/29, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,75 tỷ","Đường số 4, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","47 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,Tây,Sổ hồng
"2,75 tỷ","Đường Hiệp Bình, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","110 m² (5,0x22,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
"4,4 tỷ","Đường Bình Chiểu, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Võ Văn Ngân, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","64 m² (5,2x12,0)",3 phòng,2 WC,2,N/A,Bắc,Sổ hồng
40 tỷ,"Đường Chương Dương, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"450 m² (18,0x27,0)",8 phòng,8 WC,4,N/A,N/A,Sổ hồng
"8,6 tỷ","Đường Kha Vạn Cân, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,90 m²,6 phòng,N/A,3,N/A,N/A,Sổ đỏ
40 tỷ,"Đường Chương Dương, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,25 tỷ","19/72, Đường số 4, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,1 WC,1,Đông Nam,Đông Nam,Giấy tờ hợp lệ
"7,2 tỷ","Đường 11, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",90 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường 11, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",63 m²,2 phòng,1 WC,1,N/A,Đông Nam,Sổ hồng
"16,5 tỷ","21 LÊ THỊ HOA, Đường Lê Thị Hoa, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"330 m² (13,0x25,0)",8 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
17 tỷ,"Đường Tô Ngọc Vân, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,9 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x15,0)",3 phòng,1 WC,2,N/A,N/A,Sổ hồng
"39,4 tỷ","Đường Quốc Lộ 1K, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"870 m² (13,0x67,0)",1 phòng,N/A,N/A,N/A,Tây Bắc,Sổ hồng
30 tỷ,"Đường Hiệp Bình, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"400 m² (13,0x31,0)",3 phòng,1 WC,N/A,N/A,Nam,Sổ hồng
"4,5 tỷ","Đường 32, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"52 m² (4,1x13,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Linh Đông, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,100 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"27,9 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"253,5 m² (6,0x42,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
45 tỷ,"1010, Đường Quốc Lộ 1A, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"1.030 m² (13,0x105,0)",20 phòng,N/A,N/A,N/A,Đông Bắc,Sổ hồng
"3,99 tỷ","Đường số 4, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"17,5 tỷ","Đường Lê Văn Chí, Phường Linh Trung, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,374 m²,N/A,N/A,N/A,N/A,Bắc,Sổ hồng
"6,59 tỷ","Đường Linh Đông, Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",55 m²,4 phòng,N/A,4,N/A,N/A,Sổ hồng
11 tỷ,"Đường 11, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","130 m² (8,5x15,5)",3 phòng,3 WC,N/A,N/A,Tây Bắc,Sổ hồng
"39,5 tỷ","Đường Chương Dương, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"350 m² (11,5x33,0)",6 phòng,4 WC,3,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường Bà Giang, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"92,8 m² (6,0x20,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"2,69 tỷ","Đường Lê Thị Hoa, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"48 m² (6,0x8,0)",3 phòng,1 WC,2,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Phạm Văn Đồng, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","250 m² (18,0x12,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Tỉnh Lộ 43, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","92 m² (4,7x20,0)",5 phòng,5 WC,2,N/A,N/A,Sổ hồng
16 tỷ,"Đường số 8, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","176 m² (7,7x26,0)",18 phòng,18 WC,4,N/A,N/A,Sổ hồng
28 tỷ,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"253,5 m² (6,0x42,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường 11, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"78 m² (4,0x19,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường số 4, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","55 m² (4,1x13,4)",2 phòng,2 WC,1,N/A,Tây Bắc,Sổ hồng
15 tỷ,"Đường Tô Ngọc Vân, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","197 m² (8,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
4 tỷ,"Đường 49, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,3 WC,1,N/A,Tây Bắc,Sổ hồng
"6,5 tỷ","Đường số 8, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",200 m²,18 phòng,18 WC,2,N/A,Đông Bắc,Sổ hồng
"2,61 tỷ","TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,5.678 m²,2 phòng,1 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
43 tỷ,"Đường Cây Keo, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"600 m² (10,0x60,0)",1 phòng,1 WC,N/A,N/A,Đông Nam,Sổ đỏ
13 tỷ,"Đường Hiệp Bình, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"87 m² (4,0x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường số 8, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","85 m² (5,0x17,0)",5 phòng,5 WC,1,N/A,Đông Nam,Sổ hồng
"4,5 tỷ","Đường số 5, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"62 m² (4,9x12,6)",3 phòng,2 WC,1,N/A,Đông Bắc,Sổ hồng
"2,99 tỷ","Đường Tỉnh Lộ 43, Phường Bình Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","58,2 m²",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường số 25, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường số 9, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",52 m²,2 phòng,2 WC,2,N/A,Bắc,Sổ hồng
"6,4 tỷ","Đường Quốc lộ 13 cũ, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",68 m²,4 phòng,3 WC,2,N/A,N/A,Sổ đỏ
"6,99 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",85 m²,4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"2,9 tỷ","80/21/1, Đường 49, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","43 m² (4,1x10,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"6,29 tỷ","Đường số 2, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","63 m² (4,0x16,0)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
41 tỷ,"Đường Phạm Văn Đồng, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"945 m² (13,5x70,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Tô Ngọc Vân, Phường Tam Phú, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,68 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,56 tỷ","Đường Hiệp Bình, Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",55 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,1 tỷ","Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",55 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
5 tỷ,"Đường 11, Phường Linh Xuân, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",151 m²,7 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường 23, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"47 m² (4,7x10,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,4 tỷ","Đường Đoàn Kết, Phường Bình Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",48 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
26 tỷ,"Đường số 25, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường số 2, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"100 m² (4,0x13,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
89 tỷ,"Đường Gò Dưa, Phường Tam Bình, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,23 tỷ","Đường 20, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
7 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"77 m² (5,0x16,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"2,3 tỷ","Đường Hoàng Diệu 2, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường 11, Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ",63 m²,2 phòng,1 WC,1,N/A,Đông Nam,Sổ hồng
"8,1 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,"50,4 m² (4,2x12,0)",4 phòng,4 WC,4,Bắc,N/A,Sổ hồng
"3,69 tỷ","Đường 22, Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
8 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,90 m²,6 phòng,N/A,1,N/A,N/A,Sổ đỏ
6 tỷ,"Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM",Nhà mặt tiền,70 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
