Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"11,7 tỷ","Đường Lý Thái Tổ, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ",38 m²,N/A,N/A,3,N/A,Tây Nam,Sổ hồng
43 tỷ,"Đường Hùng Vương, Phường 1, Quận 10, TP.HCM",Nhà mặt tiền,"125 m² (8,4x24,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,89 tỷ","Đường Vĩnh Viễn, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,02 tỷ","Đường Sư Vạn Hạnh, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ","62 m² (4,5x13,7)",3 phòng,3 WC,1,N/A,Đông Nam,Sổ hồng
8 tỷ,"Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (3,5x18,0)",3 phòng,2 WC,N/A,N/A,Tây,Sổ hồng
"12,49 tỷ","Đường Cách Mạng Tháng 8, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","53 m² (5,0x10,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
31 tỷ,"Đường Nguyễn Giản Thanh, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"120 m² (6,0x20,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Nguyễn Ngọc Lộc, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,2,N/A,Đông Nam,Sổ hồng
40 tỷ,"Đường Hoà Hưng, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"139 m² (14,7x10,0)",6 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
27 tỷ,"Đường Nguyễn Tri Phương, Phường 3, Quận 10, TP.HCM",Nhà mặt tiền,"72 m² (4,8x15,0)",7 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"6,8 tỷ","Đường Tam Đảo, Phường 15, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,2 tỷ","Đường Hồ Thị Kỷ, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ","45 m² (3,5x13,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Lê Hồng Phong, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",63 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","122/9, Đường Ngô Gia Tự, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ","41 m² (3,3x12,5)",2 phòng,1 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
12 tỷ,"Đường Nguyễn Kim, Phường 6, Quận 10, TP.HCM","Nhà hẻm, ngõ",47 m²,4 phòng,N/A,4,N/A,Nam,Sổ hồng
"6,5 tỷ","122/9, Đường Ngô Gia Tự, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ","41 m² (3,3x12,5)",2 phòng,1 WC,2,Đông Bắc,Đông Bắc,Sổ hồng
"6,5 tỷ","Đường Cách Mạng Tháng 8, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",39 m²,3 phòng,N/A,4,N/A,Tây Nam,Sổ hồng
5 tỷ,"Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15 tỷ,"Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","78 m² (5,0x14,0)",4 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"3,25 tỷ","Đường Bửu Long, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ",48 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
65 tỷ,"Đường Hoàng Dư Khương, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","260 m² (11,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
29 tỷ,"Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Biệt thự, Villa","113 m² (6,6x19,0)",4 phòng,3 WC,N/A,N/A,Đông Bắc,Sổ hồng
"11,8 tỷ","Đường Cách Mạng Tháng 8, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","66 m² (4,5x15,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Lý Thái Tổ, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ","24,5 m² (2,9x9,5)",3 phòng,4 WC,5,N/A,Tây,Sổ hồng
16 tỷ,"Đường Sư Vạn Hạnh, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","58 m² (4,3x15,0)",5 phòng,6 WC,N/A,N/A,Tây Bắc,Sổ hồng
35 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","145 m² (7,8x20,0)",5 phòng,6 WC,4,N/A,N/A,Giấy tờ hợp lệ
49 tỷ,"Đường Ba Vì, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"205 m² (8,0x25,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
19 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","72 m² (4,5x16,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"23,2 tỷ","Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"103 m² (6,0x18,0)",12 phòng,13 WC,N/A,N/A,N/A,Sổ hồng
18 tỷ,"Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","116 m² (6,0x19,0)",4 phòng,4 WC,4,N/A,Nam,Sổ hồng
"5,15 tỷ","Hẻm 571, Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","32 m² (4,1x7,6)",2 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
"7,9 tỷ","Đường Đồng Nai, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","54 m² (6,6x8,5)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","24,6 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,95 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",54 m²,2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Lạc Long Quân, Phường 15, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18 tỷ,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,78 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","58,8 m² (4,2x14,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"24,9 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ",84 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,9 tỷ","Đường Thành Thái, Phường 6, Quận 10, TP.HCM","Nhà hẻm, ngõ","68 m² (4,3x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
"2,65 tỷ","Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"36,5 tỷ","Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"72 m² (4,5x18,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường Lạc Long Quân, Phường 10, Quận 10, TP.HCM",Nhà mặt tiền,"75,8 m² (4,0x22,0)",5 phòng,5 WC,5,N/A,Đông Nam,Sổ hồng
"3,65 tỷ","Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"10,6 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ",43 m²,6 phòng,N/A,5,N/A,Đông Nam,Sổ hồng
"20,9 tỷ","Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"50 m² (6,0x8,0)",3 phòng,2 WC,3,N/A,N/A,Sổ hồng
39 tỷ,"Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM",Nhà mặt tiền,"120 m² (4,0x23,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
18 tỷ,"Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","115,4 m² (6,0x19,0)",10 phòng,10 WC,4,N/A,N/A,Sổ hồng
23 tỷ,"Đường Nguyễn Tri Phương, Phường 5, Quận 10, TP.HCM","Nhà hẻm, ngõ",75 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Thành Thái, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","61,1 m²",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
20 tỷ,"506, Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","80 m² (8,0x10,0)",10 phòng,11 WC,5,N/A,Đông Nam,Sổ hồng
"21,6 tỷ","35, Đường Hoàng Dư Khương, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"37,6 m² (4,0x10,8)",5 phòng,3 WC,4,Đông Nam,Đông Nam,Sổ hồng
"1,1 tỷ","Đường Lý Thái Tổ, Phường 10, Quận 10, TP.HCM","Nhà hẻm, ngõ",63 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
65 tỷ,"Đường Ngô Gia Tự, Phường 4, Quận 10, TP.HCM",Nhà mặt tiền,"110 m² (7,7x15,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Lê Hồng Phong, Phường 5, Quận 10, TP.HCM","Nhà hẻm, ngõ","36 m² (3,0x12,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"73 m² (4,0x18,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
18 tỷ,"Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,4 tỷ","Đường Nguyễn Lâm, Phường 6, Quận 10, TP.HCM","Nhà hẻm, ngõ",44 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
970 triệu,"Đường Thành Thái, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","61 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Sư Vạn Hạnh, Phường 2, Quận 10, TP.HCM","Nhà hẻm, ngõ",30 m²,N/A,N/A,4,N/A,Nam,Sổ hồng
23 tỷ,"Đường Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","83 m² (5,0x17,0)",11 phòng,11 WC,5,N/A,N/A,Sổ hồng
"3,08 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","69 m² (4,0x17,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"24,9 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","85 m² (5,8x18,6)",15 phòng,16 WC,6,N/A,N/A,Sổ hồng
28 tỷ,"Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"68 m² (5,0x15,0)",N/A,N/A,8,N/A,N/A,Sổ hồng
961 triệu,"Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"9,75 tỷ","Đường Vĩnh Viễn, Phường 4, Quận 10, TP.HCM",Nhà mặt tiền,"29 m² (3,2x9,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
940 triệu,"Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
12 tỷ,"Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM",Nhà mặt tiền,"26,5 m² (3,5x1,4)",2 phòng,2 WC,1,N/A,Tây Nam,Sổ hồng
6 tỷ,"Đường Lê Hồng Phong, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ",40 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
15 tỷ,"Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Biệt thự, Villa",78 m²,4 phòng,N/A,4,N/A,Đông Bắc,Sổ hồng
11 tỷ,"189, Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"26,1 m² (3,1x8,5)",N/A,N/A,3,Tây Bắc,Tây Bắc,Sổ hồng
22 tỷ,"Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","96 m² (6,0x12,0)",3 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"9,9 tỷ","Đường Hồ Thị Kỷ, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ",43 m²,4 phòng,4 WC,3,N/A,Đông Nam,Sổ hồng
7 tỷ,"Đường Nguyễn Tri Phương, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",N/A,N/A,4,N/A,N/A,Giấy tờ hợp lệ
"16,3 tỷ","Hẻm 575, Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","108 m² (5,0x21,0)",5 phòng,6 WC,4,Đông Bắc,Đông Bắc,Sổ hồng
24 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,75 m²,N/A,N/A,2,N/A,Đông Nam,Sổ hồng
31 tỷ,"Đường Lê Hồng Phong, Phường 10, Quận 10, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
32 tỷ,"82, Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"80 m² (4,2x22,2)",8 phòng,6 WC,5,Đông Nam,Đông Nam,Sổ hồng
"22,5 tỷ","EE5, Đường Bạch Mã, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"94 m² (4,0x24,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"19,5 tỷ","126, Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"60 m² (8,0x8,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
24 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
35 tỷ,"Đường Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,72 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
38 tỷ,"91 93, Đường Hoà Hưng, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"140 m² (10,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
40 tỷ,"Đường Hoàng Dư Khương, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"140 m² (15,0x10,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","27 m² (4,2x7,0)",2 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,01 tỷ","Đường Hoà Hưng, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","37,6 m² (3,1x12,1)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,92 tỷ","Đường Hòa Hảo, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","17 m² (6,0x3,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
30 tỷ,"Đường Tô Hiến Thành, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"141 m² (6,4x26,0)",8 phòng,9 WC,N/A,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","45 m² (3,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,7 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",30 m²,5 phòng,4 WC,3,N/A,Đông Nam,Sổ hồng
16 tỷ,"585/3, Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","68 m² (4,3x16,0)",10 phòng,10 WC,5,N/A,N/A,Sổ hồng
"11,99 tỷ","Đường Hoà Hưng, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ",62 m²,N/A,N/A,4,N/A,Đông Bắc,Sổ hồng
18 tỷ,"Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",98 m²,10 phòng,N/A,4,N/A,Tây Nam,Sổ hồng
20 tỷ,"9, Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"40 m² (5,8x7,0)",5 phòng,5 WC,2,N/A,N/A,Sổ hồng
27 tỷ,"Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",N/A,N/A,7,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"10,8 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ",55 m²,N/A,N/A,5,N/A,N/A,Sổ hồng
38 tỷ,"224/20 - 224/22, Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","213,2 m² (10,0x20,0)",31 phòng,32 WC,3,Bắc,Bắc,Sổ hồng
22 tỷ,"163/55, Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","94 m² (6,0x18,0)",8 phòng,8 WC,6,Tây Bắc,Tây Bắc,Sổ hồng
29 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"126 m² (8,0x16,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,3 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ",44 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"6,49 tỷ","357/, Đường Cách Mạng Tháng 8, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","34,1 m² (3,8x9,0)",2 phòng,2 WC,1,N/A,N/A,Sổ đỏ
"17,5 tỷ","Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","115 m² (6,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,75 tỷ","Đường Vĩnh Viễn, Phường 4, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5 tỷ,"216/54, Đường Hoà Hưng, Phường 13, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25 tỷ,"606/71, Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","139 m² (5,1x32,0)",22 phòng,22 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
87 tỷ,"Đường 3 Tháng 2, Phường 10, Quận 10, TP.HCM",Nhà mặt tiền,"167 m² (10,0x25,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"48,5 tỷ","Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"175 m² (9,0x23,0)",9 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường Nhật Tảo, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","64 m² (6,0x11,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"24,9 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","85 m² (5,8x18,6)",N/A,N/A,5,N/A,N/A,Sổ hồng
"17,9 tỷ","Đường Hoà Hưng, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"96 m² (6,0x16,0)",N/A,N/A,2,N/A,N/A,Sổ hồng
37 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
42 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",22 phòng,22 WC,N/A,N/A,Tây Nam,Sổ hồng
"9,8 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","45 m² (3,0x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"31,9 tỷ","436/4A, Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Biệt thự, Villa","180 m² (13,0x15,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","41 m² (3,2x12,0)",3 phòng,2 WC,3,N/A,N/A,Sổ hồng
"3,3 tỷ","Đường Nguyễn Tri Phương, Phường 4, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60 tỷ,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"122 m² (5,7x23,0)",10 phòng,12 WC,6,N/A,N/A,Sổ hồng
27 tỷ,"Đường Ngô Quyền, Phường 6, Quận 10, TP.HCM",Nhà mặt tiền,"150 m² (6,5x22,0)",5 phòng,5 WC,7,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Nguyễn Tri Phương, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ",43 m²,2 phòng,N/A,2,N/A,Đông Bắc,Sổ hồng
"14,7 tỷ","Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","90 m² (5,0x16,0)",10 phòng,11 WC,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","58 m² (3,3x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM",Nhà mặt tiền,"54 m² (4,5x12,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
8 tỷ,"606, Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,5)",2 phòng,N/A,N/A,N/A,Đông,Sổ hồng
14 tỷ,"298, Đường Nguyễn Duy Dương, Phường 4, Quận 10, TP.HCM",Nhà mặt tiền,"54 m² (3,0x18,0)",N/A,N/A,2,Bắc,Bắc,Sổ hồng
"1,99 tỷ","Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","9 m² (3,0x3,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,75 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","10 m² (4,0x2,5)",N/A,N/A,1,N/A,Nam,Sổ hồng
"8,2 tỷ","Đường Hoà Hưng, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (8,0x8,0)",3 phòng,3 WC,N/A,Đông,N/A,Sổ hồng
"4,35 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","41 m² (3,3x12,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"16,4 tỷ","Đường Cư Xá Đồng Tiến, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",7 phòng,8 WC,5,N/A,Đông Nam,Sổ hồng
"5,5 tỷ","Đường Ngô Gia Tự, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ",41 m²,N/A,N/A,3,N/A,Bắc,Sổ hồng
"37,5 tỷ","Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"99 m² (4,3x22,0)",9 phòng,9 WC,5,N/A,Đông Nam,Sổ hồng
25 tỷ,"Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,82 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
10 tỷ,"Đường Cách Mạng Tháng 8, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",59 m²,7 phòng,N/A,2,N/A,Đông Nam,Sổ hồng
15 tỷ,"Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","87 m² (5,0x17,5)",3 phòng,1 WC,1,Đông Bắc,Đông Bắc,Sổ hồng
"12,5 tỷ","Đường Nguyễn Tiểu La, Phường 8, Quận 10, TP.HCM",Nhà mặt tiền,40 m²,N/A,N/A,3,N/A,Tây Nam,Sổ hồng
"6,2 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ",29 m²,3 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"7,95 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","55 m² (3,3x16,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
20 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"84 m² (8,4x10,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
28 tỷ,"Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"75 m² (5,0x15,0)",N/A,N/A,8,N/A,N/A,Sổ hồng
42 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"68,2 m² (4,0x17,0)",N/A,N/A,10,N/A,N/A,Sổ hồng
"16,4 tỷ","Đường Cư Xá Đồng Tiến, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",7 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"8,85 tỷ","Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,2 WC,3,N/A,N/A,Sổ hồng
