Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
6 tỷ,"Đường Tân Hóa, Phường 14, Quận 6, TP.HCM",Nhà mặt tiền,"47 m² (4,0x12,0)",N/A,N/A,3,N/A,N/A,Giấy tờ hợp lệ
"17,5 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"23,5 tỷ","Đường Phạm Văn Chí, Phường 1, Quận 6, TP.HCM",Nhà mặt tiền,"96 m² (6,5x15,0)",8 phòng,9 WC,5,N/A,N/A,Sổ hồng
15 tỷ,"Đường Hậu Giang, Phường 5, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Đặng Nguyên Cẩn, Phường 14, Quận 6, TP.HCM",Nhà mặt tiền,"55 m² (6,0x14,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
28 tỷ,"Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","340 m² (13,0x34,0)",7 phòng,8 WC,2,N/A,N/A,Sổ hồng
11 tỷ,"Đường 33, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"75 m² (5,0x15,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Lò Gốm, Phường 9, Quận 6, TP.HCM","Nhà hẻm, ngõ","120 m² (6,5x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","860/10, Đường An Dương Vương, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","71,9 m² (3,9x17,0)",4 phòng,3 WC,3,N/A,Đông Bắc,Sổ hồng
"14,8 tỷ","Đường An Dương Vương, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"12,7 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
24 tỷ,"Đường Lê Tuấn Mậu, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"100 m² (5,0x25,0)",8 phòng,9 WC,5,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (3,9x17,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
15 tỷ,"Đường 23, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
25 tỷ,"Đường Bình Tiên, Phường 8, Quận 6, TP.HCM",Nhà mặt tiền,"120 m² (4,0x30,0)",4 phòng,2 WC,1,N/A,N/A,Sổ hồng
42 tỷ,"10-12, Đường số 59, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"214,4 m² (8,0x27,0)",8 phòng,8 WC,3,N/A,N/A,Sổ hồng
"12,7 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
16 tỷ,"Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"106 m² (4,4x24,0)",6 phòng,7 WC,5,N/A,N/A,Sổ hồng
"17,3 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
30 tỷ,"Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"136 m² (12,0x15,0)",7 phòng,7 WC,3,N/A,N/A,Sổ hồng
"15,3 tỷ","Đường Bình Tây, Phường 1, Quận 6, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",6 phòng,5 WC,4,N/A,N/A,Sổ hồng
10 tỷ,"Đường Bình Phú 2, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,3 WC,N/A,Đông,Đông,Sổ hồng
"10,4 tỷ","462, Đường Phạm Văn Chí, Phường 8, Quận 6, TP.HCM",Nhà mặt tiền,"26,3 m² (3,5x7,5)",N/A,N/A,5,N/A,N/A,Sổ hồng
"12,95 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"89,7 m² (4,1x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,15 tỷ","Đường Bình Phú 2, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"12,1 tỷ","Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",6 phòng,3 WC,5,N/A,N/A,Sổ hồng
36 tỷ,"Đường An Dương Vương, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"304 m² (5,5x31,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Hậu Giang, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","56,2 m² (4,3x12,0)",N/A,N/A,N/A,N/A,Tây,Sổ hồng
"10,4 tỷ","462, Đường Phạm Văn Chí, Phường 8, Quận 6, TP.HCM",Nhà mặt tiền,"26,3 m² (3,5x7,5)",8 phòng,5 WC,5,Đông Nam,Đông Nam,Sổ hồng
"13,9 tỷ","921, Đường Hồng Bàng, Phường 9, Quận 6, TP.HCM",Nhà mặt tiền,"54 m² (4,2x15,0)",N/A,N/A,3,Bắc,Bắc,Sổ hồng
"12,85 tỷ","Đường Hậu Giang, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","51,8 m² (4,3x18,0)",N/A,N/A,N/A,N/A,Tây Bắc,Sổ hồng
"13,5 tỷ","Đường Hồng Bàng, Phường 9, Quận 6, TP.HCM",Nhà mặt tiền,"47 m² (4,2x11,5)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,5 tỷ","Hẻm 240, Đường Nguyễn Văn Luông, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,4 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","53,2 m² (3,8x17,0)",3 phòng,2 WC,3,N/A,Nam,Sổ hồng
"3,85 tỷ","Đường Phạm Văn Chí, Phường 7, Quận 6, TP.HCM","Nhà hẻm, ngõ","36 m² (5,0x7,3)",2 phòng,1 WC,2,N/A,Tây Nam,Sổ hồng
"5,5 tỷ","Đường Bến Phú Lâm, Phường 9, Quận 6, TP.HCM",Nhà mặt tiền,"48,9 m² (2,5x21,3)",2 phòng,1 WC,1,N/A,Tây Nam,Sổ hồng
"7,5 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"98 m² (4,0x24,0)",6 phòng,7 WC,5,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Kinh Dương Vương, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x17,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55 tỷ,"Đường 24, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"600 m² (24,0x24,0)",7 phòng,8 WC,1,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Bến Lò Gốm, Phường 8, Quận 6, TP.HCM",Nhà mặt tiền,"35 m² (3,5x10,0)",5 phòng,6 WC,5,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Bình Tiên, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","48 m² (3,9x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
300 tỷ,"Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM","Biệt thự, Villa","1.200 m² (20,0x50,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
15 tỷ,"Đường Hậu Giang, Phường 5, Quận 6, TP.HCM",Nhà mặt tiền,"53 m² (4,3x17,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Bình Phú 2, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
20 tỷ,"1012, Đường Hậu Giang, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"121,5 m² (4,0x30,5)",4 phòng,3 WC,2,Nam,Nam,Sổ hồng
"10,95 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường Cư Xá Phú Lâm D, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,36 tỷ","Đường Hậu Giang, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","45 m² (5,0x9,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường 22, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,4,Nam,Nam,Sổ hồng
22 tỷ,"Đường 23, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"124 m² (4,0x31,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Nguyễn Văn Luông, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","140 m² (8,0x18,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","75 m² (4,3x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường 32, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"92,5 m² (5,0x18,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,7 tỷ","Đường 17, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường 33, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"75 m² (5,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường số 54, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
52 tỷ,"Đường Hậu Giang, Phường 1, Quận 6, TP.HCM",Nhà mặt tiền,"1.350 m² (20,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
12 tỷ,"Đường 14, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"17,5 tỷ","Đường 25, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"115 m² (5,0x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
20 tỷ,"Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"110 m² (4,0x27,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,7 tỷ","Đường 36, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"74 m² (4,0x18,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
17 tỷ,"Đường Phan Văn Khỏe, Phường 5, Quận 6, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường 22, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"99 m² (4,3x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường số 10, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,7 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường số 13, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường số 6, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,4 WC,5,N/A,Bắc,Sổ hồng
"11,99 tỷ","1P, Đường Song Hành, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường 45, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"30 m² (3,0x10,0)",1 phòng,1 WC,1,Đông Nam,Đông Nam,Sổ hồng
"2,35 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"87 m² (4,0x22,0)",4 phòng,4 WC,4,N/A,Đông,Sổ hồng
"3,9 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ",32 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
12 tỷ,"Đường 14, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
24 tỷ,"Đường Kinh Dương Vương, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"125 m² (5,0x25,0)",6 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường 23, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
16 tỷ,"Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"70 m² (4,0x17,5)",N/A,N/A,4,Đông Nam,Đông Nam,Sổ hồng
15 tỷ,"Đường số 8, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"74 m² (4,0x18,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường số 3, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,3 tỷ","Đường số 13, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
13 tỷ,"Đường 24, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
14 tỷ,"Đường 24, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"96 m² (4,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,8 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,4 WC,5,N/A,Đông,Sổ hồng
"12,9 tỷ","Đường Trần Văn Kiểu, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",5 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"2,7 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,5 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"14,3 tỷ","Đường Song Hành, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"78 m² (4,0x19,0)",6 phòng,8 WC,3,N/A,Đông,Sổ hồng
"2,45 tỷ","Đường Tháp Mười, Phường 2, Quận 6, TP.HCM","Biệt thự, Villa",56 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,6 tỷ","Đường 23, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,64 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,5 tỷ","157//, Đường Mai Xuân Thưởng, Phường 4, Quận 6, TP.HCM","Nhà hẻm, ngõ","32 m² (5,3x6,3)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường Kênh Tân Hóa, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ",65 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"7,2 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Phạm Văn Chí, Phường 7, Quận 6, TP.HCM","Nhà hẻm, ngõ","65 m² (5,4x13,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,45 tỷ","Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","32 m² (3,5x12,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
6 tỷ,"Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","46 m² (3,6x13,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Trần Văn Kiểu, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,5 WC,3,Đông,Đông,Sổ hồng
"5,7 tỷ","Đường Minh Phụng, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","40 m² (3,5x11,5)",N/A,N/A,2,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",6 phòng,5 WC,N/A,Đông,Đông,Sổ hồng
"11,9 tỷ","Đường số 3, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"79 m² (4,0x20,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"31,5 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"195 m² (7,5x25,0)",4 phòng,4 WC,N/A,N/A,Nam,Sổ hồng
15 tỷ,"Đường Bình Phú 1, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"88 m² (4,0x22,0)",4 phòng,3 WC,N/A,Tây,Tây,Sổ hồng
12 tỷ,"Đường Bình Phú 1, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"98 m² (4,2x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Bình Phú 1, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"95 m² (4,0x24,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường số 54, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",4 phòng,5 WC,N/A,N/A,Tây Bắc,Sổ hồng
"12,3 tỷ","Đường Bình Phú 1, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",4 phòng,5 WC,N/A,N/A,Nam,Sổ hồng
"12,5 tỷ","Đường 34, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"95 m² (5,0x18,5)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
6 tỷ,"27/23, Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","46,2 m² (3,6x13,0)",4 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"12,7 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"73 m² (4,5x16,0)",4 phòng,3 WC,N/A,Nam,Nam,Sổ hồng
"2,65 tỷ","231/89/28, Đường Bình Tiên, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","30 m² (5,0x6,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường số 10, Phường 13, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,95 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","68 m² (5,0x14,0)",3 phòng,2 WC,1,Đông,Đông,Sổ hồng
"6,5 tỷ","Đường Bình Tiên, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","48 m² (3,9x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"10,2 tỷ","Đường 23, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",5 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"28,8 tỷ","26-28, Đường số 50, Phường 10, Quận 6, TP.HCM","Biệt thự, Villa","256 m² (16,0x16,0)",4 phòng,N/A,N/A,Tây Nam,N/A,Sổ đỏ
17 tỷ,"Đường Hậu Giang, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"39,3 m² (3,1x22,4)",N/A,N/A,5,Nam,Nam,Sổ hồng
"13,5 tỷ","Đường Chợ Lớn, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",1 phòng,1 WC,N/A,N/A,Bắc,Sổ hồng
"29,8 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,150 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"11,1 tỷ","25A, Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",6 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"5,75 tỷ","Đường Minh Phụng, Phường 6, Quận 6, TP.HCM","Nhà hẻm, ngõ","40 m² (3,7x12,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Cư Xá Phú Lâm D, Phường 10, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,8 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM","Nhà hẻm, ngõ",39 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Bình Tiên, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ",72 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Nguyễn Văn Luông, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ",38 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Kinh Dương Vương, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"9,6 tỷ","Đường Văn Thân, Phường 7, Quận 6, TP.HCM",Nhà mặt tiền,"55 m² (4,0x14,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Bình Phú 1, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"1,48 tỷ","Đường Hậu Giang, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","9,5 m² (2,2x4,2)",3 phòng,2 WC,4,N/A,Nam,Sổ hồng
"1,48 tỷ","Đường Hậu Giang, Phường 11, Quận 6, TP.HCM","Nhà hẻm, ngõ","9,5 m² (2,3x4,4)",3 phòng,2 WC,4,N/A,Nam,Sổ hồng
"3,5 tỷ","Đường Tân Hòa Đông, Phường 14, Quận 6, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"14,5 tỷ","Đường Bình Phú, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",6 phòng,6 WC,5,N/A,Đông,Sổ hồng
"5,15 tỷ","Đường Bình Tiên, Phường 8, Quận 6, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Bà Hom, Phường 13, Quận 6, TP.HCM","Nhà hẻm, ngõ","51 m² (3,8x13,5)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
"15,9 tỷ","Đường Bình Phú 1, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"106 m² (4,4x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
64 tỷ,"Đường Nguyễn Văn Luông, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"185 m² (20,0x21,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"2,45 tỷ","Đường Đặng Nguyên Cẩn, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,3 WC,1,N/A,N/A,Sổ hồng
"18,2 tỷ","Đường Hậu Giang, Phường 12, Quận 6, TP.HCM",Nhà mặt tiền,"122 m² (4,0x31,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,4 tỷ","Đường Phạm Văn Chí, Phường 7, Quận 6, TP.HCM","Nhà hẻm, ngõ","72 m² (3,3x10,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"22,9 tỷ","Đường Trần Văn Kiểu, Phường 11, Quận 6, TP.HCM",Nhà mặt tiền,"140 m² (7,0x20,0)",5 phòng,5 WC,3,Tây,Tây,Sổ hồng
"7,5 tỷ","Đường Cư xá Phú Lâm A, Phường 12, Quận 6, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x18,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
28 tỷ,"Đường Phạm Văn Chí, Phường 3, Quận 6, TP.HCM","Biệt thự, Villa","264 m² (12,0x29,0)",8 phòng,7 WC,5,N/A,N/A,Sổ hồng
