Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"6,5 tỷ","Đường Trần Xuân Soạn, Phường Tân Kiểng, Quận 7, TP.HCM","Nhà hẻm, ngõ","106 m² (6,4x21,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Đào Trí, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"88 m² (5,0x17,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"7,4 tỷ","30, Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, TP.HCM","Nhà hẻm, ngõ","55 m² (5,0x11,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Gò Ô Môi, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","122 m² (6,0x23,0)",4 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"13,8 tỷ","Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, TP.HCM",Nhà mặt tiền,"120 m² (4,0x30,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"8,05 tỷ","Đường Phú Thuận, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,65 m²,3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"18,9 tỷ","148, Đường 47, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",11 phòng,11 WC,6,N/A,Nam,Sổ hồng
"1,15 tỷ","Đường Lâm Văn Bền, Phường Tân Thuận Tây, Quận 7, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x13,8)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường 79, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",9 phòng,9 WC,N/A,Bắc,Bắc,Sổ hồng
870 triệu,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","56 m² (5,0x11,2)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
950 triệu,"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
89 tỷ,"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TP.HCM","Biệt thự, Villa","369 m² (145,0x225,0)",8 phòng,8 WC,5,N/A,Tây,Sổ đỏ
980 triệu,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
968 triệu,"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"18,9 tỷ","148, Đường 47, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",11 phòng,11 WC,6,Nam,Nam,Sổ hồng
"22,5 tỷ","Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TP.HCM","Biệt thự, Villa","180 m² (9,0x20,0)",6 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"5,5 tỷ","1041/65, Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, TP.HCM","Nhà hẻm, ngõ","92 m² (4,1x9,6)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,52 tỷ","1135/17/19 , Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","31 m² (3,3x9,3)",2 phòng,2 WC,2,Đông,Đông,Sổ hồng
"4,5 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","40 m² (3,0x14,0)",3 phòng,3 WC,N/A,Bắc,Bắc,Sổ hồng
"19,5 tỷ","Đường Phú Thuận, Phường Phú Thuận, Quận 7, TP.HCM","Biệt thự, Villa","168,9 m² (8,0x21,2)",2 phòng,N/A,4,Tây Bắc,Tây Bắc,Sổ hồng
35 tỷ,"3xx, Đường 3A, Phường Tân Hưng, Quận 7, TP.HCM",Nhà mặt tiền,"157,6 m² (10,5x16,2)",8 phòng,10 WC,4,Nam,Bắc,Sổ đỏ
63 tỷ,"Đường D4, Phường Tân Hưng, Quận 7, TP.HCM",Nhà mặt tiền,200 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,29 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"32,5 tỷ","161, Đường 79, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"173 m² (8,4x20,0)",3 phòng,2 WC,1,Bắc,Bắc,Sổ hồng
"4,7 tỷ","Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, TP.HCM","Nhà hẻm, ngõ","46 m² (4,4x9,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
6 tỷ,"109.10b, Đường Nguyễn Văn Quỳ, Phường Tân Thuận Đông, Quận 7, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x14,0)",4 phòng,5 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
81 tỷ,"Đường Nguyễn Thị Thập, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"270 m² (10,0x27,0)",N/A,N/A,2,Đông,Đông,Sổ hồng
"19,9 tỷ","137, Đường 37, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",7 phòng,7 WC,5,Bắc,Bắc,Sổ hồng
"23,9 tỷ","Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, TP.HCM",Nhà mặt tiền,"111 m² (4,2x31,0)",5 phòng,4 WC,3,Tây,Tây,Sổ hồng
"7,8 tỷ","Đường Lê Văn Lương, Phường Tân Phong, Quận 7, TP.HCM",Nhà mặt tiền,"81 m² (6,0x1.305,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"8,79 tỷ","Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, TP.HCM",Nhà mặt tiền,"74,4 m² (4,4x16,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
45 tỷ,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, TP.HCM",Nhà mặt tiền,"252 m² (8,0x37,0)",3 phòng,3 WC,2,N/A,Tây,Sổ hồng
"8,8 tỷ","Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"61,2 m² (6,0x10,2)",4 phòng,2 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
20 tỷ,"Đường Cao Thị Chính, Phường Tân Thuận Đông, Quận 7, TP.HCM",Nhà mặt tiền,"150 m² (5,0x30,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
32 tỷ,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ",240 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,65 tỷ","55/6, Đường 15, Phường Tân Quy, Quận 7, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",6 phòng,6 WC,4,Đông,Đông,Sổ hồng
"2,7 tỷ","54, Đường Lê Văn Lương, Phường Tân Hưng, Quận 7, TP.HCM","Nhà hẻm, ngõ","38 m² (3,2x16,0)",2 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
"13,2 tỷ","1115, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"157 m² (10,0x160,0)",14 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TP.HCM",Nhà mặt tiền,"30 m² (3,0x10,0)",2 phòng,2 WC,1,N/A,N/A,Giấy tờ khác
"3,5 tỷ","Đường 77, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"25 m² (3,3x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
15 tỷ,"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TP.HCM",Nhà mặt tiền,"120 m² (5,0x24,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"5,25 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,85 tỷ","88, Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","45 m² (2,9x16,0)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
"9,9 tỷ","Đường Phan Huy Thực, Phường Tân Kiểng, Quận 7, TP.HCM",Nhà mặt tiền,"48 m² (4,0x12,0)",3 phòng,4 WC,3,Nam,Nam,Sổ hồng
"3,28 tỷ","Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
3 tỷ,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","32 m² (8,0x4,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
20 tỷ,"458, Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","203 m² (7,0x30,0)",3 phòng,3 WC,1,Nam,Nam,Sổ hồng
12 tỷ,"Đường D5B, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x11,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,9 tỷ","Đường Lê Văn Lương, Phường Tân Phong, Quận 7, TP.HCM","Nhà hẻm, ngõ","58 m² (4,2x14,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
42 tỷ,"Đường 42, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"111 m² (8,6x15,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ đỏ
"14,5 tỷ","Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","62,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"7,2 tỷ","Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,Tây Bắc,Sổ hồng
"9,5 tỷ","79, Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, TP.HCM","Nhà hẻm, ngõ","97 m² (5,5x19,7)",3 phòng,3 WC,N/A,Đông Bắc,Đông Bắc,Sổ hồng
6 tỷ,"Đường Nguyễn Văn Quỳ, Phường Tân Thuận Đông, Quận 7, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x14,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Võ Thị Nhờ, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ",66 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TP.HCM","Nhà hẻm, ngõ","49,5 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,69 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"60,2 m² (4,3x14,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TP.HCM","Nhà hẻm, ngõ",28 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
27 tỷ,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"150 m² (6,2x25,0)",N/A,N/A,5,N/A,N/A,Sổ hồng
"1,23 tỷ","Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, TP.HCM",Nhà mặt tiền,"62 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
"2,96 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,39 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"35 m² (3,5x10,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"3,5 tỷ","kb47, Đường Trần Xuân Soạn, Phường Tân Thuận Tây, Quận 7, TP.HCM","Nhà hẻm, ngõ","34 m² (3,4x11,0)",2 phòng,3 WC,2,Bắc,Bắc,Sổ hồng
"6,49 tỷ","Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, TP.HCM",Nhà mặt tiền,"36 m² (4,0x9,0)",3 phòng,3 WC,4,N/A,N/A,Sổ hồng
125 tỷ,"19, Đường Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"738 m² (11,0x68,0)",6 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,79 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"67,5 m² (4,5x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"11,5 tỷ","35, Đường số 2, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",10 phòng,4 WC,4,Đông Nam,Đông Nam,Sổ hồng
"9,9 tỷ","Đường Tân Mỹ, Phường Tân Thuận Tây, Quận 7, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TP.HCM","Nhà hẻm, ngõ","128 m² (5,3x26,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
18 tỷ,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"145 m² (5,8x25,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","22 m² (4,0x5,2)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,8 tỷ","Đường số 1, Phường Bình Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"70 m² (6,0x12,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TP.HCM","Nhà hẻm, ngõ","26 m² (3,7x7,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, TP.HCM","Nhà hẻm, ngõ","40 m² (3,7x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,89 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"82,5 m² (5,5x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"15,9 tỷ","Đường số 1, Phường Phú Mỹ, Quận 7, TP.HCM","Biệt thự, Villa","122 m² (7,0x16,0)",3 phòng,4 WC,N/A,Tây,Tây,Sổ hồng
"10,9 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"28,5 tỷ","Đường Bùi Bằng Đoàn, Phường Tân Phong, Quận 7, TP.HCM","Biệt thự, Villa","126 m² (7,0x18,0)",3 phòng,4 WC,N/A,N/A,Nam,Sổ hồng
"9,99 tỷ","Đường Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TP.HCM","Nhà hẻm, ngõ","190 m² (5,0x38,0)",10 phòng,10 WC,2,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
9 tỷ,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","110 m² (5,5x20,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
25 tỷ,"Đường số 1, Phường Tân Phú, Quận 7, TP.HCM",Nhà mặt tiền,"189 m² (7,3x26,0)",25 phòng,26 WC,4,N/A,N/A,Sổ hồng
945 triệu,"Đường Lâm Văn Bền, Phường Tân Quy, Quận 7, TP.HCM","Nhà hẻm, ngõ",64 m²,3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"27,99 tỷ","Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"234 m² (7,8x30,0)",15 phòng,16 WC,2,N/A,N/A,Sổ hồng
"23,9 tỷ","101, Đường 45, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"139 m² (7,6x18,0)",N/A,N/A,3,N/A,Bắc,Sổ hồng
"13,4 tỷ","Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","160 m² (10,0x16,0)",20 phòng,20 WC,4,N/A,N/A,Sổ hồng
"27,5 tỷ","44, 44, Quận 7, TP.HCM","Biệt thự, Villa","126 m² (7,0x18,0)",4 phòng,4 WC,3,N/A,Nam,Sổ hồng
"6,3 tỷ","Đường Lê Văn Lương, Phường Tân Phong, Quận 7, TP.HCM",Nhà mặt tiền,"104,5 m² (5,5x19,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"7,6 tỷ","Đường Lê Văn Lương, Phường Tân Phong, Quận 7, TP.HCM",Nhà mặt tiền,100 m²,6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"5,25 tỷ","1886/78, Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"11,8 tỷ","Đường Mai Văn Vĩnh, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Trần Văn Khánh, Phường Tân Thuận Đông, Quận 7, TP.HCM",Nhà mặt tiền,"45 m² (5,4x9,0)",3 phòng,2 WC,N/A,N/A,Tây Nam,Sổ hồng
49 tỷ,"Quận 7, TP.HCM","Biệt thự, Villa","220 m² (10,0x22,0)",6 phòng,6 WC,5,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Nguyễn Thị Thập, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,64 m²,5 phòng,4 WC,4,N/A,Nam,Sổ hồng
25 tỷ,"Đường số 1, Phường Tân Phú, Quận 7, TP.HCM",Nhà mặt tiền,"189 m² (7,3x26,0)",25 phòng,26 WC,4,N/A,N/A,Sổ hồng
"2,85 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
967 triệu,"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"13,99 tỷ","Đường 27, Phường Tân Phong, Quận 7, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,4 tỷ","458/20/8A, Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","39,9 m² (9,3x4,3)",N/A,N/A,N/A,Tây,Tây,Sổ hồng
13 tỷ,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TP.HCM","Biệt thự, Villa","130 m² (10,0x13,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường 16, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,35 m²,2 phòng,3 WC,4,Tây,Tây,Sổ đỏ
10 tỷ,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, TP.HCM","Nhà hẻm, ngõ",108 m²,4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
75 tỷ,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, TP.HCM",Nhà mặt tiền,"320 m² (10,0x32,0)",8 phòng,8 WC,N/A,Tây,Tây,Sổ hồng
970 triệu,"Đường Nguyễn Thị Thập, Phường Tân Quy, Quận 7, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x13,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
22 tỷ,"Đường 53, Phường Tân Phong, Quận 7, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,12 tỷ","Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","67 m² (5,0x13,4)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,3 tỷ","Đường Trần Xuân Soạn, Phường Tân Thuận Tây, Quận 7, TP.HCM",Nhà mặt tiền,"48 m² (3,2x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"16,2 tỷ","Đường 13, Phường Tân Kiểng, Quận 7, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"16,5 tỷ","75, Đường 13, Phường Tân Kiểng, Quận 7, TP.HCM",Nhà mặt tiền,"100,4 m² (6,1x17,0)",4 phòng,3 WC,2,N/A,Bắc,Sổ hồng
"5,25 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"58,8 m² (4,2x14,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
36 tỷ,"Đường Hoàng Trọng Mậu, Phường Tân Hưng, Quận 7, TP.HCM",Nhà mặt tiền,170 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,3 tỷ","1135//, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","66 m² (4,4x15,0)",6 phòng,6 WC,2,Bắc,Bắc,Sổ hồng
43 tỷ,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,500 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"19,5 tỷ","Đường Nguyễn Thị Thập, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
125 tỷ,"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TP.HCM",Nhà mặt tiền,200 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
10 tỷ,"92, 92, Quận 7, TP.HCM",Nhà mặt tiền,"120 m² (24,0x5,0)",4 phòng,4 WC,5,Bắc,Bắc,Sổ hồng
"5,5 tỷ","Đường 37, Phường Tân Kiểng, Quận 7, TP.HCM","Nhà hẻm, ngõ",45 m²,2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, TP.HCM","Nhà hẻm, ngõ","46,5 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"32,5 tỷ","Đường Mai Văn Vĩnh, Phường Tân Quy, Quận 7, TP.HCM",Nhà mặt tiền,110 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,95 tỷ","2329, Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75 tỷ,"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TP.HCM",Nhà mặt tiền,"200 m² (10,0x20,0)",18 phòng,18 WC,7,Bắc,Bắc,Sổ hồng
65 tỷ,"Đường Tân Thuận Tây, Phường Bình Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","300 m² (9,0x30,0)",88 phòng,23 WC,6,Tây,Tây,Sổ hồng
5.300 tỷ,"Đường 14A, Phường Tân Thuận Tây, Quận 7, TP.HCM","Nhà hẻm, ngõ","37,6 m² (3,0x15,0)",2 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
80 tỷ,"Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, TP.HCM","Biệt thự, Villa",556 m²,8 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, TP.HCM","Nhà hẻm, ngõ","57 m² (5,3x11,0)",3 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
47 tỷ,"6, Đường số 3, Phường Tân Kiểng, Quận 7, TP.HCM",Nhà mặt tiền,800 m²,N/A,N/A,2,N/A,N/A,Sổ hồng
"16,2 tỷ","Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",4 phòng,5 WC,4,Bắc,Bắc,Sổ hồng
"1,47 tỷ","Đường số 2, Phường Tân Quy, Quận 7, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"2,5 tỷ","160, Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, TP.HCM","Nhà hẻm, ngõ","35 m² (4,5x8,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
139 tỷ,"56, Đường Gò Ô Môi, Phường Phú Thuận, Quận 7, TP.HCM",Nhà mặt tiền,"1.500 m² (13,0x60,0)",2 phòng,2 WC,1,Bắc,N/A,Sổ hồng
32 tỷ,"377, Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, TP.HCM",Nhà mặt tiền,"94,5 m² (4,2x23,8)",N/A,N/A,1,Bắc,Bắc,Sổ hồng
43 tỷ,"Đường số 3, Phường Tân Phong, Quận 7, TP.HCM",Nhà mặt tiền,"200 m² (10,0x20,0)",8 phòng,10 WC,6,Bắc,Bắc,Sổ hồng
